timestamp, memory.used [MiB], memory.total [MiB], utilization.gpu [%], utilization.memory [%], power.draw [W]
2026/04/02 16:00:45.967, 85141 MiB, 97887 MiB, 100 %, 61 %, 350.00 W
2026/04/02 16:00:47.967, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.99 W
2026/04/02 16:00:49.967, 85141 MiB, 97887 MiB, 99 %, 61 %, 350.00 W
2026/04/02 16:00:51.967, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.98 W
2026/04/02 16:00:53.967, 85141 MiB, 97887 MiB, 100 %, 61 %, 350.03 W
2026/04/02 16:00:55.968, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.99 W
2026/04/02 16:00:57.968, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.99 W
2026/04/02 16:00:59.968, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.97 W
2026/04/02 16:01:01.968, 85141 MiB, 97887 MiB, 100 %, 61 %, 350.00 W
2026/04/02 16:01:03.968, 85141 MiB, 97887 MiB, 100 %, 61 %, 350.02 W
2026/04/02 16:01:05.969, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.99 W
2026/04/02 16:01:07.969, 85141 MiB, 97887 MiB, 100 %, 61 %, 350.00 W
2026/04/02 16:01:09.969, 85141 MiB, 97887 MiB, 100 %, 61 %, 350.00 W
2026/04/02 16:01:11.969, 85141 MiB, 97887 MiB, 100 %, 61 %, 350.01 W
2026/04/02 16:01:13.969, 85141 MiB, 97887 MiB, 99 %, 61 %, 350.00 W
2026/04/02 16:01:15.969, 85141 MiB, 97887 MiB, 100 %, 61 %, 350.02 W
2026/04/02 16:01:17.970, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.99 W
2026/04/02 16:01:19.970, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.99 W
2026/04/02 16:01:21.970, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.99 W
2026/04/02 16:01:23.970, 85141 MiB, 97887 MiB, 99 %, 61 %, 350.01 W
2026/04/02 16:01:25.970, 85141 MiB, 97887 MiB, 99 %, 61 %, 349.97 W
2026/04/02 16:01:27.971, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.98 W
2026/04/02 16:01:29.971, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.97 W
2026/04/02 16:01:31.971, 85141 MiB, 97887 MiB, 100 %, 61 %, 350.00 W
2026/04/02 16:01:33.971, 85141 MiB, 97887 MiB, 99 %, 61 %, 349.98 W
2026/04/02 16:01:35.971, 85141 MiB, 97887 MiB, 100 %, 61 %, 350.02 W
2026/04/02 16:01:37.971, 85141 MiB, 97887 MiB, 99 %, 61 %, 350.00 W
2026/04/02 16:01:39.971, 85141 MiB, 97887 MiB, 99 %, 61 %, 349.97 W
2026/04/02 16:01:41.971, 85141 MiB, 97887 MiB, 99 %, 61 %, 350.01 W
2026/04/02 16:01:43.972, 85141 MiB, 97887 MiB, 99 %, 61 %, 349.99 W
2026/04/02 16:01:45.972, 85141 MiB, 97887 MiB, 99 %, 61 %, 350.00 W
2026/04/02 16:01:47.972, 85141 MiB, 97887 MiB, 99 %, 61 %, 349.99 W
2026/04/02 16:01:49.972, 85141 MiB, 97887 MiB, 99 %, 61 %, 349.99 W
2026/04/02 16:01:51.972, 85141 MiB, 97887 MiB, 99 %, 61 %, 349.98 W
2026/04/02 16:01:53.972, 85141 MiB, 97887 MiB, 100 %, 61 %, 350.00 W
2026/04/02 16:01:55.973, 85141 MiB, 97887 MiB, 99 %, 61 %, 349.98 W
2026/04/02 16:01:57.973, 85141 MiB, 97887 MiB, 100 %, 61 %, 350.00 W
2026/04/02 16:01:59.973, 85141 MiB, 97887 MiB, 100 %, 61 %, 350.00 W
2026/04/02 16:02:01.973, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.98 W
2026/04/02 16:02:03.973, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.99 W
2026/04/02 16:02:05.974, 85141 MiB, 97887 MiB, 99 %, 61 %, 349.98 W
2026/04/02 16:02:07.974, 85141 MiB, 97887 MiB, 0 %, 0 %, 213.73 W
2026/04/02 16:02:09.974, 3 MiB, 97887 MiB, 0 %, 0 %, 144.15 W
2026/04/02 16:02:11.974, 3 MiB, 97887 MiB, 0 %, 0 %, 120.97 W
2026/04/02 16:02:13.975, 3 MiB, 97887 MiB, 0 %, 0 %, 78.70 W
2026/04/02 16:02:15.976, 3 MiB, 97887 MiB, 0 %, 0 %, 74.36 W
2026/04/02 16:02:17.976, 3 MiB, 97887 MiB, 0 %, 0 %, 43.41 W
2026/04/02 16:02:19.977, 3 MiB, 97887 MiB, 0 %, 0 %, 34.01 W
2026/04/02 16:02:21.977, 3 MiB, 97887 MiB, 0 %, 0 %, 34.19 W
2026/04/02 16:02:23.977, 3 MiB, 97887 MiB, 0 %, 0 %, 32.15 W
2026/04/02 16:02:25.978, 3 MiB, 97887 MiB, 0 %, 0 %, 32.00 W
2026/04/02 16:02:27.978, 3 MiB, 97887 MiB, 0 %, 0 %, 31.74 W
2026/04/02 16:02:29.979, 3 MiB, 97887 MiB, 0 %, 0 %, 31.01 W
2026/04/02 16:02:31.979, 3 MiB, 97887 MiB, 0 %, 0 %, 30.51 W
2026/04/02 16:02:33.980, 3 MiB, 97887 MiB, 0 %, 0 %, 29.79 W
2026/04/02 16:02:35.981, 3 MiB, 97887 MiB, 0 %, 0 %, 29.59 W
2026/04/02 16:02:37.982, 3 MiB, 97887 MiB, 0 %, 0 %, 29.28 W
2026/04/02 16:02:39.982, 3 MiB, 97887 MiB, 0 %, 0 %, 29.08 W
2026/04/02 16:02:41.983, 3 MiB, 97887 MiB, 0 %, 0 %, 28.97 W
2026/04/02 16:02:43.983, 3 MiB, 97887 MiB, 0 %, 0 %, 29.63 W
2026/04/02 16:02:45.984, 3 MiB, 97887 MiB, 0 %, 0 %, 29.61 W
2026/04/02 16:02:47.985, 3 MiB, 97887 MiB, 0 %, 0 %, 28.49 W
2026/04/02 16:02:49.985, 3 MiB, 97887 MiB, 0 %, 0 %, 28.23 W
2026/04/02 16:02:51.986, 3 MiB, 97887 MiB, 0 %, 0 %, 28.02 W
2026/04/02 16:02:53.987, 3 MiB, 97887 MiB, 0 %, 0 %, 27.92 W
2026/04/02 16:02:55.987, 3 MiB, 97887 MiB, 0 %, 0 %, 27.77 W
2026/04/02 16:02:57.988, 3 MiB, 97887 MiB, 0 %, 0 %, 27.61 W
2026/04/02 16:02:59.989, 3 MiB, 97887 MiB, 0 %, 0 %, 27.57 W
2026/04/02 16:03:01.990, 3 MiB, 97887 MiB, 0 %, 0 %, 27.58 W
2026/04/02 16:03:03.990, 3 MiB, 97887 MiB, 0 %, 0 %, 27.27 W
2026/04/02 16:03:05.991, 3 MiB, 97887 MiB, 0 %, 0 %, 27.06 W
2026/04/02 16:03:07.991, 3 MiB, 97887 MiB, 0 %, 0 %, 27.26 W
2026/04/02 16:03:09.992, 3 MiB, 97887 MiB, 0 %, 0 %, 27.24 W
2026/04/02 16:03:11.992, 3 MiB, 97887 MiB, 0 %, 0 %, 26.83 W
2026/04/02 16:03:13.993, 3 MiB, 97887 MiB, 0 %, 0 %, 26.71 W
2026/04/02 16:03:15.993, 3 MiB, 97887 MiB, 0 %, 0 %, 27.00 W
2026/04/02 16:03:17.994, 3 MiB, 97887 MiB, 0 %, 0 %, 27.00 W
2026/04/02 16:03:19.995, 3 MiB, 97887 MiB, 0 %, 0 %, 27.50 W
2026/04/02 16:03:21.995, 3 MiB, 97887 MiB, 0 %, 0 %, 26.76 W
2026/04/02 16:03:23.996, 3 MiB, 97887 MiB, 0 %, 0 %, 26.63 W
2026/04/02 16:03:25.997, 3 MiB, 97887 MiB, 0 %, 0 %, 26.60 W
2026/04/02 16:03:27.997, 3 MiB, 97887 MiB, 0 %, 0 %, 26.52 W
2026/04/02 16:03:29.998, 3 MiB, 97887 MiB, 0 %, 0 %, 26.48 W
2026/04/02 16:03:31.998, 3 MiB, 97887 MiB, 0 %, 0 %, 26.27 W
2026/04/02 16:03:33.999, 3 MiB, 97887 MiB, 0 %, 0 %, 26.23 W
2026/04/02 16:03:35.999, 3 MiB, 97887 MiB, 0 %, 0 %, 26.22 W
2026/04/02 16:03:38.000, 3 MiB, 97887 MiB, 0 %, 0 %, 26.03 W
2026/04/02 16:03:40.000, 3 MiB, 97887 MiB, 0 %, 0 %, 25.96 W
2026/04/02 16:03:42.001, 3 MiB, 97887 MiB, 0 %, 0 %, 25.74 W
2026/04/02 16:03:44.001, 3 MiB, 97887 MiB, 0 %, 0 %, 25.70 W
2026/04/02 16:03:46.002, 3 MiB, 97887 MiB, 0 %, 0 %, 25.56 W
2026/04/02 16:03:48.002, 3 MiB, 97887 MiB, 0 %, 0 %, 25.60 W
2026/04/02 16:03:50.003, 3 MiB, 97887 MiB, 0 %, 0 %, 26.23 W
2026/04/02 16:03:52.003, 3 MiB, 97887 MiB, 0 %, 0 %, 25.78 W
2026/04/02 16:03:54.004, 3 MiB, 97887 MiB, 0 %, 0 %, 25.60 W
2026/04/02 16:03:56.004, 3 MiB, 97887 MiB, 0 %, 0 %, 25.56 W
2026/04/02 16:03:58.005, 3 MiB, 97887 MiB, 0 %, 0 %, 25.31 W
2026/04/02 16:04:00.005, 3 MiB, 97887 MiB, 0 %, 0 %, 25.54 W
2026/04/02 16:04:02.006, 3 MiB, 97887 MiB, 0 %, 0 %, 25.45 W
2026/04/02 16:04:04.006, 3 MiB, 97887 MiB, 0 %, 0 %, 25.65 W
2026/04/02 16:04:06.006, 3 MiB, 97887 MiB, 0 %, 0 %, 25.57 W
2026/04/02 16:04:08.007, 3 MiB, 97887 MiB, 0 %, 0 %, 25.51 W
2026/04/02 16:04:10.007, 3 MiB, 97887 MiB, 0 %, 0 %, 25.46 W
2026/04/02 16:04:12.008, 3 MiB, 97887 MiB, 0 %, 0 %, 25.44 W
2026/04/02 16:04:14.009, 3 MiB, 97887 MiB, 0 %, 0 %, 25.21 W
2026/04/02 16:04:16.009, 3 MiB, 97887 MiB, 0 %, 0 %, 25.02 W
2026/04/02 16:04:18.010, 3 MiB, 97887 MiB, 0 %, 0 %, 25.01 W
2026/04/02 16:04:20.010, 3 MiB, 97887 MiB, 0 %, 0 %, 24.99 W
2026/04/02 16:04:22.011, 3 MiB, 97887 MiB, 0 %, 0 %, 24.57 W
2026/04/02 16:04:24.011, 3 MiB, 97887 MiB, 0 %, 0 %, 24.74 W
2026/04/02 16:04:26.012, 3 MiB, 97887 MiB, 0 %, 0 %, 24.84 W
2026/04/02 16:04:28.012, 3 MiB, 97887 MiB, 0 %, 0 %, 24.80 W
2026/04/02 16:04:30.013, 3 MiB, 97887 MiB, 0 %, 0 %, 24.95 W
2026/04/02 16:04:32.014, 3 MiB, 97887 MiB, 0 %, 0 %, 24.59 W
2026/04/02 16:04:34.014, 3 MiB, 97887 MiB, 0 %, 0 %, 24.54 W
2026/04/02 16:04:36.015, 3 MiB, 97887 MiB, 0 %, 0 %, 24.85 W
2026/04/02 16:04:38.015, 3 MiB, 97887 MiB, 0 %, 0 %, 24.82 W
2026/04/02 16:04:40.016, 3 MiB, 97887 MiB, 0 %, 0 %, 24.39 W
2026/04/02 16:04:42.016, 3 MiB, 97887 MiB, 0 %, 0 %, 24.18 W
2026/04/02 16:04:44.017, 3 MiB, 97887 MiB, 0 %, 0 %, 23.86 W
2026/04/02 16:04:46.018, 3 MiB, 97887 MiB, 0 %, 0 %, 23.87 W
2026/04/02 16:04:48.018, 3 MiB, 97887 MiB, 0 %, 0 %, 24.09 W
2026/04/02 16:04:50.019, 3 MiB, 97887 MiB, 0 %, 0 %, 23.96 W
2026/04/02 16:04:52.019, 3 MiB, 97887 MiB, 0 %, 0 %, 24.16 W
2026/04/02 16:04:54.020, 3 MiB, 97887 MiB, 0 %, 0 %, 24.18 W
2026/04/02 16:04:56.021, 3 MiB, 97887 MiB, 0 %, 0 %, 24.10 W
2026/04/02 16:04:58.021, 3 MiB, 97887 MiB, 0 %, 0 %, 23.88 W
2026/04/02 16:05:00.022, 3 MiB, 97887 MiB, 0 %, 0 %, 23.51 W
2026/04/02 16:05:02.022, 3 MiB, 97887 MiB, 0 %, 0 %, 23.61 W
2026/04/02 16:05:04.023, 3 MiB, 97887 MiB, 0 %, 0 %, 24.06 W
2026/04/02 16:05:06.024, 3 MiB, 97887 MiB, 0 %, 0 %, 23.84 W
2026/04/02 16:05:08.025, 3 MiB, 97887 MiB, 0 %, 0 %, 24.24 W
2026/04/02 16:05:10.026, 3 MiB, 97887 MiB, 0 %, 0 %, 24.11 W
2026/04/02 16:05:12.027, 3 MiB, 97887 MiB, 0 %, 0 %, 23.73 W
2026/04/02 16:05:14.027, 3 MiB, 97887 MiB, 0 %, 0 %, 23.89 W
2026/04/02 16:05:16.028, 3 MiB, 97887 MiB, 0 %, 0 %, 23.79 W
2026/04/02 16:05:18.029, 3 MiB, 97887 MiB, 0 %, 0 %, 23.71 W
2026/04/02 16:05:20.030, 3 MiB, 97887 MiB, 0 %, 0 %, 23.42 W
2026/04/02 16:05:22.030, 3 MiB, 97887 MiB, 0 %, 0 %, 23.55 W
2026/04/02 16:05:24.031, 3 MiB, 97887 MiB, 0 %, 0 %, 23.73 W
2026/04/02 16:05:26.032, 3 MiB, 97887 MiB, 0 %, 0 %, 23.78 W
2026/04/02 16:05:28.033, 3 MiB, 97887 MiB, 0 %, 0 %, 23.48 W
2026/04/02 16:05:30.034, 3 MiB, 97887 MiB, 0 %, 0 %, 23.75 W
2026/04/02 16:05:32.034, 3 MiB, 97887 MiB, 0 %, 0 %, 23.84 W
2026/04/02 16:05:34.034, 3 MiB, 97887 MiB, 0 %, 0 %, 24.04 W
2026/04/02 16:05:36.034, 3 MiB, 97887 MiB, 0 %, 0 %, 24.09 W
2026/04/02 16:05:38.035, 559 MiB, 97887 MiB, 0 %, 0 %, 42.64 W
2026/04/02 16:05:40.035, 80599 MiB, 97887 MiB, 0 %, 0 %, 139.20 W
2026/04/02 16:05:42.035, 80761 MiB, 97887 MiB, 0 %, 0 %, 113.87 W
2026/04/02 16:05:44.036, 80761 MiB, 97887 MiB, 0 %, 0 %, 102.75 W
2026/04/02 16:05:46.036, 84861 MiB, 97887 MiB, 100 %, 28 %, 163.99 W
2026/04/02 16:05:48.036, 85121 MiB, 97887 MiB, 100 %, 25 %, 349.98 W
2026/04/02 16:05:50.037, 85121 MiB, 97887 MiB, 100 %, 25 %, 350.01 W
2026/04/02 16:05:52.037, 85121 MiB, 97887 MiB, 100 %, 27 %, 349.97 W
2026/04/02 16:05:54.038, 85121 MiB, 97887 MiB, 100 %, 18 %, 350.01 W
2026/04/02 16:05:56.038, 85121 MiB, 97887 MiB, 93 %, 25 %, 348.67 W
2026/04/02 16:05:58.038, 84881 MiB, 97887 MiB, 100 %, 26 %, 320.21 W
2026/04/02 16:06:00.038, 85141 MiB, 97887 MiB, 100 %, 27 %, 350.00 W
2026/04/02 16:06:02.038, 85141 MiB, 97887 MiB, 100 %, 26 %, 350.02 W
2026/04/02 16:06:04.039, 85141 MiB, 97887 MiB, 100 %, 26 %, 350.01 W
2026/04/02 16:06:06.039, 85141 MiB, 97887 MiB, 100 %, 24 %, 350.06 W
2026/04/02 16:06:08.040, 85141 MiB, 97887 MiB, 100 %, 62 %, 349.98 W
2026/04/02 16:06:10.040, 85141 MiB, 97887 MiB, 100 %, 27 %, 349.79 W
2026/04/02 16:06:12.040, 85141 MiB, 97887 MiB, 100 %, 18 %, 349.98 W
2026/04/02 16:06:14.040, 85141 MiB, 97887 MiB, 100 %, 1 %, 350.03 W
2026/04/02 16:06:16.041, 85141 MiB, 97887 MiB, 100 %, 11 %, 349.98 W
2026/04/02 16:06:18.042, 85141 MiB, 97887 MiB, 100 %, 27 %, 349.98 W
2026/04/02 16:06:20.043, 85141 MiB, 97887 MiB, 100 %, 26 %, 349.99 W
2026/04/02 16:06:22.043, 85141 MiB, 97887 MiB, 100 %, 3 %, 350.00 W
2026/04/02 16:06:24.043, 85141 MiB, 97887 MiB, 100 %, 41 %, 349.97 W
2026/04/02 16:06:26.043, 85141 MiB, 97887 MiB, 100 %, 61 %, 350.00 W
2026/04/02 16:06:28.043, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.99 W
2026/04/02 16:06:30.043, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.98 W
2026/04/02 16:06:32.043, 85141 MiB, 97887 MiB, 100 %, 62 %, 349.96 W
2026/04/02 16:06:34.044, 85141 MiB, 97887 MiB, 100 %, 62 %, 349.98 W
2026/04/02 16:06:36.044, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.98 W
2026/04/02 16:06:38.044, 85141 MiB, 97887 MiB, 100 %, 62 %, 349.99 W
2026/04/02 16:06:40.044, 85141 MiB, 97887 MiB, 100 %, 62 %, 350.02 W
2026/04/02 16:06:42.044, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.99 W
2026/04/02 16:06:44.044, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.99 W
2026/04/02 16:06:46.045, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.99 W
2026/04/02 16:06:48.045, 85141 MiB, 97887 MiB, 100 %, 61 %, 350.01 W
2026/04/02 16:06:50.045, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.99 W
2026/04/02 16:06:52.045, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.99 W
2026/04/02 16:06:54.045, 85141 MiB, 97887 MiB, 100 %, 61 %, 350.00 W
2026/04/02 16:06:56.045, 85141 MiB, 97887 MiB, 100 %, 61 %, 350.00 W
2026/04/02 16:06:58.046, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.99 W
2026/04/02 16:07:00.046, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.99 W
2026/04/02 16:07:02.046, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.98 W
2026/04/02 16:07:04.046, 85141 MiB, 97887 MiB, 100 %, 61 %, 350.02 W
2026/04/02 16:07:06.046, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.99 W
2026/04/02 16:07:08.046, 85141 MiB, 97887 MiB, 100 %, 61 %, 350.00 W
2026/04/02 16:07:10.047, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.98 W
2026/04/02 16:07:12.047, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.99 W
2026/04/02 16:07:14.047, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.99 W
2026/04/02 16:07:16.047, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.99 W
2026/04/02 16:07:18.047, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.99 W
2026/04/02 16:07:20.047, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.99 W
2026/04/02 16:07:22.048, 85141 MiB, 97887 MiB, 100 %, 61 %, 350.01 W
2026/04/02 16:07:24.048, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.95 W
2026/04/02 16:07:26.048, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.99 W
2026/04/02 16:07:28.048, 85141 MiB, 97887 MiB, 100 %, 61 %, 350.00 W
2026/04/02 16:07:30.048, 85141 MiB, 97887 MiB, 100 %, 61 %, 350.00 W
2026/04/02 16:07:32.048, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.99 W
2026/04/02 16:07:34.049, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.99 W
2026/04/02 16:07:36.049, 85141 MiB, 97887 MiB, 100 %, 61 %, 350.04 W
2026/04/02 16:07:38.049, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.98 W
2026/04/02 16:07:40.049, 85141 MiB, 97887 MiB, 100 %, 61 %, 350.03 W
2026/04/02 16:07:42.049, 85141 MiB, 97887 MiB, 100 %, 61 %, 350.00 W
2026/04/02 16:07:44.050, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.96 W
2026/04/02 16:07:46.050, 85141 MiB, 97887 MiB, 100 %, 61 %, 350.00 W
2026/04/02 16:07:48.050, 85141 MiB, 97887 MiB, 100 %, 61 %, 350.00 W
2026/04/02 16:07:50.050, 85141 MiB, 97887 MiB, 100 %, 61 %, 350.00 W
2026/04/02 16:07:52.050, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.99 W
2026/04/02 16:07:54.050, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.98 W
2026/04/02 16:07:56.051, 85141 MiB, 97887 MiB, 100 %, 61 %, 350.03 W
2026/04/02 16:07:58.051, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.99 W
2026/04/02 16:08:00.051, 85141 MiB, 97887 MiB, 100 %, 61 %, 350.01 W
2026/04/02 16:08:02.051, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.99 W
2026/04/02 16:08:04.051, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.99 W
2026/04/02 16:08:06.052, 85141 MiB, 97887 MiB, 100 %, 61 %, 350.00 W
2026/04/02 16:08:08.052, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.98 W
2026/04/02 16:08:10.052, 85141 MiB, 97887 MiB, 100 %, 61 %, 350.01 W
2026/04/02 16:08:12.052, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.99 W
2026/04/02 16:08:14.052, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.99 W
2026/04/02 16:08:16.052, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.99 W
2026/04/02 16:08:18.053, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.99 W
2026/04/02 16:08:20.053, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.99 W
2026/04/02 16:08:22.053, 85141 MiB, 97887 MiB, 100 %, 61 %, 350.00 W
2026/04/02 16:08:24.053, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.99 W
2026/04/02 16:08:26.053, 85141 MiB, 97887 MiB, 100 %, 61 %, 350.01 W
2026/04/02 16:08:28.054, 85141 MiB, 97887 MiB, 100 %, 61 %, 350.00 W
2026/04/02 16:08:30.054, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.98 W
2026/04/02 16:08:32.054, 85141 MiB, 97887 MiB, 100 %, 61 %, 350.01 W
2026/04/02 16:08:34.054, 85141 MiB, 97887 MiB, 100 %, 61 %, 349.99 W
2026/04/02 16:08:36.054, 85141 MiB, 97887 MiB, 100 %, 61 %, 350.00 W
2026/04/02 16:08:38.055, 85141 MiB, 97887 MiB, 100 %, 61 %, 350.00 W
2026/04/02 16:08:40.055, 85141 MiB, 97887 MiB, 99 %, 60 %, 350.00 W
2026/04/02 16:08:42.055, 85141 MiB, 97887 MiB, 99 %, 60 %, 349.99 W
2026/04/02 16:08:44.055, 85141 MiB, 97887 MiB, 99 %, 60 %, 349.99 W
2026/04/02 16:08:46.055, 85141 MiB, 97887 MiB, 99 %, 60 %, 349.99 W
2026/04/02 16:08:48.055, 85141 MiB, 97887 MiB, 100 %, 60 %, 349.98 W
2026/04/02 16:08:50.055, 85141 MiB, 97887 MiB, 99 %, 60 %, 349.99 W
2026/04/02 16:08:52.056, 85141 MiB, 97887 MiB, 100 %, 60 %, 350.00 W
2026/04/02 16:08:54.056, 85141 MiB, 97887 MiB, 99 %, 60 %, 350.02 W
2026/04/02 16:08:56.056, 85141 MiB, 97887 MiB, 100 %, 60 %, 349.98 W
2026/04/02 16:08:58.056, 85141 MiB, 97887 MiB, 99 %, 60 %, 349.98 W
2026/04/02 16:09:00.056, 85141 MiB, 97887 MiB, 100 %, 60 %, 350.02 W
2026/04/02 16:09:02.057, 85141 MiB, 97887 MiB, 99 %, 60 %, 350.01 W
2026/04/02 16:09:04.057, 85141 MiB, 97887 MiB, 99 %, 60 %, 349.99 W
2026/04/02 16:09:06.057, 85141 MiB, 97887 MiB, 100 %, 60 %, 349.99 W
2026/04/02 16:09:08.057, 85141 MiB, 97887 MiB, 100 %, 60 %, 350.00 W
2026/04/02 16:09:10.057, 85141 MiB, 97887 MiB, 100 %, 60 %, 349.99 W
2026/04/02 16:09:12.058, 85141 MiB, 97887 MiB, 100 %, 60 %, 349.99 W
2026/04/02 16:09:14.058, 85141 MiB, 97887 MiB, 100 %, 60 %, 350.00 W
2026/04/02 16:09:16.058, 85141 MiB, 97887 MiB, 100 %, 60 %, 349.99 W
2026/04/02 16:09:18.058, 85141 MiB, 97887 MiB, 100 %, 60 %, 349.98 W
2026/04/02 16:09:20.058, 85141 MiB, 97887 MiB, 100 %, 60 %, 350.00 W
2026/04/02 16:09:22.058, 85141 MiB, 97887 MiB, 100 %, 60 %, 350.00 W
2026/04/02 16:09:24.059, 85141 MiB, 97887 MiB, 100 %, 60 %, 350.03 W
2026/04/02 16:09:26.059, 85141 MiB, 97887 MiB, 99 %, 60 %, 350.02 W
2026/04/02 16:09:28.059, 85141 MiB, 97887 MiB, 99 %, 60 %, 350.00 W
2026/04/02 16:09:30.059, 85141 MiB, 97887 MiB, 100 %, 60 %, 350.00 W
2026/04/02 16:09:32.059, 85141 MiB, 97887 MiB, 99 %, 60 %, 350.00 W
2026/04/02 16:09:34.060, 85141 MiB, 97887 MiB, 100 %, 60 %, 350.00 W
2026/04/02 16:09:36.060, 85141 MiB, 97887 MiB, 100 %, 60 %, 350.01 W
2026/04/02 16:09:38.060, 85141 MiB, 97887 MiB, 100 %, 60 %, 350.02 W
2026/04/02 16:09:40.060, 85141 MiB, 97887 MiB, 99 %, 60 %, 350.00 W
2026/04/02 16:09:42.060, 85141 MiB, 97887 MiB, 100 %, 60 %, 349.99 W
2026/04/02 16:09:44.061, 85141 MiB, 97887 MiB, 100 %, 60 %, 350.00 W
2026/04/02 16:09:46.061, 85141 MiB, 97887 MiB, 99 %, 60 %, 350.01 W
2026/04/02 16:09:48.061, 85141 MiB, 97887 MiB, 99 %, 60 %, 350.00 W
2026/04/02 16:09:50.061, 85141 MiB, 97887 MiB, 99 %, 60 %, 349.99 W
2026/04/02 16:09:52.061, 85141 MiB, 97887 MiB, 99 %, 60 %, 350.00 W
2026/04/02 16:09:54.061, 85141 MiB, 97887 MiB, 99 %, 60 %, 349.95 W
2026/04/02 16:09:56.062, 85141 MiB, 97887 MiB, 99 %, 60 %, 349.99 W
2026/04/02 16:09:58.062, 85141 MiB, 97887 MiB, 99 %, 60 %, 349.99 W
2026/04/02 16:10:00.062, 85141 MiB, 97887 MiB, 99 %, 60 %, 350.00 W
2026/04/02 16:10:02.062, 85141 MiB, 97887 MiB, 99 %, 60 %, 350.00 W
2026/04/02 16:10:04.062, 85141 MiB, 97887 MiB, 99 %, 60 %, 349.95 W
2026/04/02 16:10:06.063, 85141 MiB, 97887 MiB, 100 %, 60 %, 349.97 W
2026/04/02 16:10:08.063, 85141 MiB, 97887 MiB, 100 %, 60 %, 349.96 W
2026/04/02 16:10:10.063, 85141 MiB, 97887 MiB, 100 %, 60 %, 349.99 W
2026/04/02 16:10:12.063, 85141 MiB, 97887 MiB, 99 %, 60 %, 350.00 W
2026/04/02 16:10:14.063, 85141 MiB, 97887 MiB, 100 %, 60 %, 349.99 W
2026/04/02 16:10:16.063, 85141 MiB, 97887 MiB, 100 %, 60 %, 350.00 W
2026/04/02 16:10:18.064, 85141 MiB, 97887 MiB, 100 %, 60 %, 350.01 W
2026/04/02 16:10:20.064, 85141 MiB, 97887 MiB, 99 %, 59 %, 350.00 W
2026/04/02 16:10:22.064, 85141 MiB, 97887 MiB, 0 %, 0 %, 154.01 W
2026/04/02 16:10:24.065, 3 MiB, 97887 MiB, 0 %, 0 %, 156.49 W
2026/04/02 16:10:26.066, 3 MiB, 97887 MiB, 0 %, 0 %, 145.60 W
2026/04/02 16:10:28.066, 3 MiB, 97887 MiB, 0 %, 0 %, 78.08 W
