key,total_ms,count,avg_ms,min_ms,max_ms
L13/lightning/chunk_simple_gla/prefill,174.902,75,2.332021,0.166816,2.614528
L13/lightning/fla_kernel/decode,6.063,24,0.252620,0.208960,0.359072
L13/lightning/fla_kernel/prefill,183.167,76,2.410086,0.262304,2.734432
L13/lightning/fla_state_load/decode,0.952,24,0.039683,0.031168,0.061376
L13/lightning/fla_state_load/prefill,4.328,76,0.056949,0.027936,0.068160
L13/lightning/fla_state_save/decode,1.368,24,0.057004,0.031776,0.130656
L13/lightning/fla_state_save/prefill,1.407,76,0.018509,0.013376,0.041664
L13/lightning/fused_recurrent_gla/decode,3.068,24,0.127835,0.103296,0.180096
L13/lightning/fused_recurrent_gla/prefill,0.118,1,0.118048,0.118048,0.118048
L13/lightning/o_norm/decode,0.429,24,0.017884,0.003776,0.026624
L13/lightning/o_norm/prefill,23.953,76,0.315173,0.028096,0.347680
L13/lightning/o_proj/decode,0.853,24,0.035525,0.030336,0.048768
L13/lightning/o_proj/prefill,377.686,76,4.969549,0.034752,5.570048
L13/lightning/qk_norm/decode,0.820,24,0.034165,0.013504,0.045056
L13/lightning/qk_norm/prefill,208.752,76,2.746739,0.025888,3.001152
L13/lightning/qkv_proj/decode,0.920,24,0.038331,0.028896,0.048032
L13/lightning/qkv_proj/prefill,1114.950,76,14.670401,0.043744,16.737057
L13/lightning/rope/decode,1.004,24,0.041832,0.015712,0.050688
L13/lightning/rope/prefill,262.178,76,3.449717,0.022144,3.690144
L13/lightning/sigmoid_gate/decode,1.118,24,0.046565,0.038560,0.059328
L13/lightning/sigmoid_gate/prefill,440.078,76,5.790495,0.049216,6.433088
L14/lightning-attn/attn/decode,12.425,24,0.517721,0.496576,0.549248
L14/lightning-attn/attn/prefill,2604.616,76,34.271267,0.602592,37.576000
L14/lightning-attn/input_norm/decode,0.096,24,0.003988,0.003072,0.004352
L14/lightning-attn/input_norm/prefill,25.739,76,0.338668,0.006144,0.364576
L14/lightning-attn/mlp/decode,2.729,24,0.113716,0.098176,0.135712
L14/lightning-attn/mlp/prefill,5018.297,76,66.030224,0.104480,72.901756
L14/lightning-attn/post_attn_norm/decode,0.722,24,0.030081,0.009088,0.040224
L14/lightning-attn/post_attn_norm/prefill,87.792,76,1.155155,0.009088,1.233984
L14/lightning/chunk_simple_gla/prefill,173.796,75,2.317286,0.161728,2.592992
L14/lightning/fla_kernel/decode,6.071,24,0.252957,0.211456,0.358368
L14/lightning/fla_kernel/prefill,182.241,76,2.397904,0.270144,2.716032
L14/lightning/fla_state_load/decode,0.963,24,0.040121,0.031584,0.062016
L14/lightning/fla_state_load/prefill,4.407,76,0.057984,0.025472,0.132608
L14/lightning/fla_state_save/decode,1.374,24,0.057237,0.032640,0.128384
L14/lightning/fla_state_save/prefill,1.426,76,0.018758,0.013664,0.041984
L14/lightning/fused_recurrent_gla/decode,3.051,24,0.127121,0.104448,0.182272
L14/lightning/fused_recurrent_gla/prefill,0.122,1,0.121504,0.121504,0.121504
L14/lightning/o_norm/decode,0.431,24,0.017968,0.004480,0.026144
L14/lightning/o_norm/prefill,23.958,76,0.315232,0.028768,0.349952
L14/lightning/o_proj/decode,0.867,24,0.036115,0.029952,0.049824
L14/lightning/o_proj/prefill,374.840,76,4.932112,0.040128,5.453088
L14/lightning/qk_norm/decode,0.824,24,0.034337,0.012736,0.043776
L14/lightning/qk_norm/prefill,208.495,76,2.743354,0.025856,2.959648
L14/lightning/qkv_proj/decode,0.886,24,0.036929,0.029568,0.046304
L14/lightning/qkv_proj/prefill,1114.417,76,14.663383,0.043360,16.219040
L14/lightning/rope/decode,1.014,24,0.042265,0.016032,0.047968
L14/lightning/rope/prefill,262.349,76,3.451961,0.022144,3.695264
L14/lightning/sigmoid_gate/decode,1.121,24,0.046715,0.038240,0.058592
L14/lightning/sigmoid_gate/prefill,437.839,76,5.761039,0.049248,6.351296
L15/lightning-attn/attn/decode,12.369,24,0.515385,0.491456,0.555200
L15/lightning-attn/attn/prefill,2615.594,76,34.415712,0.605312,37.525791
L15/lightning-attn/input_norm/decode,0.100,24,0.004155,0.003296,0.005920
L15/lightning-attn/input_norm/prefill,25.741,76,0.338692,0.006272,0.366688
L15/lightning-attn/mlp/decode,2.740,24,0.114161,0.098528,0.138752
L15/lightning-attn/mlp/prefill,5025.292,76,66.122267,0.102592,73.040321
L15/lightning-attn/post_attn_norm/decode,0.722,24,0.030071,0.008064,0.042112
L15/lightning-attn/post_attn_norm/prefill,87.762,76,1.154769,0.009120,1.232800
L15/lightning/chunk_simple_gla/prefill,174.105,75,2.321402,0.158112,2.653472
L15/lightning/fla_kernel/decode,6.068,24,0.252841,0.208608,0.365216
L15/lightning/fla_kernel/prefill,182.328,76,2.399054,0.263968,2.769248
L15/lightning/fla_state_load/decode,0.961,24,0.040037,0.029664,0.061152
L15/lightning/fla_state_load/prefill,4.266,76,0.056135,0.026656,0.072000
L15/lightning/fla_state_save/decode,1.373,24,0.057220,0.032128,0.130720
L15/lightning/fla_state_save/prefill,1.407,76,0.018517,0.013472,0.041280
L15/lightning/fused_recurrent_gla/decode,3.044,24,0.126845,0.102016,0.189440
L15/lightning/fused_recurrent_gla/prefill,0.121,1,0.120768,0.120768,0.120768
L15/lightning/o_norm/decode,0.428,24,0.017853,0.003488,0.028832
L15/lightning/o_norm/prefill,23.895,76,0.314412,0.028672,0.346816
L15/lightning/o_proj/decode,0.850,24,0.035416,0.030528,0.044704
L15/lightning/o_proj/prefill,377.330,76,4.964864,0.035648,5.472000
L15/lightning/qk_norm/decode,0.806,24,0.033593,0.013344,0.042240
L15/lightning/qk_norm/prefill,208.960,76,2.749469,0.025888,2.959488
L15/lightning/qkv_proj/decode,0.873,24,0.036388,0.030528,0.043808
L15/lightning/qkv_proj/prefill,1120.747,76,14.746675,0.042784,16.163776
L15/lightning/rope/decode,0.998,24,0.041591,0.015424,0.046944
L15/lightning/rope/prefill,262.192,76,3.449889,0.022144,3.681952
L15/lightning/sigmoid_gate/decode,1.111,24,0.046297,0.040288,0.060192
L15/lightning/sigmoid_gate/prefill,439.649,76,5.784853,0.053120,6.312288
L16/minicpm4/attn/decode,17.419,24,0.725804,0.529952,1.059072
L16/minicpm4/attn/prefill,12920.343,76,170.004510,0.812704,734.032104
L16/minicpm4/attn_kernel/decode,14.545,24,0.606021,0.355328,0.947488
L16/minicpm4/attn_kernel/prefill,11758.987,76,154.723514,0.577472,721.390137
L16/minicpm4/input_norm/decode,0.098,24,0.004072,0.003712,0.005088
L16/minicpm4/input_norm/prefill,25.725,76,0.338483,0.004096,0.363776
L16/minicpm4/mlp/decode,2.541,24,0.105885,0.097952,0.120384
L16/minicpm4/mlp/prefill,4549.374,76,59.860182,0.103648,72.287491
L16/minicpm4/o_gate/decode,0.857,24,0.035700,0.017536,0.060896
L16/minicpm4/o_gate/prefill,394.646,76,5.192706,0.067584,6.121280
L16/minicpm4/o_proj/decode,0.698,24,0.029075,0.013984,0.036512
L16/minicpm4/o_proj/prefill,334.169,76,4.396963,0.039552,5.289984
L16/minicpm4/post_attn_norm/decode,0.501,24,0.020879,0.007072,0.041408
L16/minicpm4/post_attn_norm/prefill,87.754,76,1.154651,0.026016,1.234112
L16/minicpm4/qkv_proj/decode,0.801,24,0.033391,0.027488,0.039520
L16/minicpm4/qkv_proj/prefill,431.903,76,5.682935,0.038848,6.223456
L17/minicpm4/attn/decode,15.932,24,0.663821,0.511072,1.041280
L17/minicpm4/attn/prefill,12949.534,76,170.388605,0.814688,689.240356
L17/minicpm4/attn_kernel/decode,13.116,24,0.546493,0.334752,0.930272
L17/minicpm4/attn_kernel/prefill,11813.465,76,155.440335,0.577536,678.904419
L17/minicpm4/input_norm/decode,0.114,24,0.004747,0.003072,0.008896
L17/minicpm4/input_norm/prefill,25.717,76,0.338387,0.006144,0.364480
L17/minicpm4/mlp/decode,2.521,24,0.105029,0.095904,0.118080
L17/minicpm4/mlp/prefill,4537.684,76,59.706375,0.107008,72.074562
L17/minicpm4/o_gate/decode,0.850,24,0.035424,0.016960,0.056224
L17/minicpm4/o_gate/prefill,392.299,76,5.161824,0.090688,6.055712
L17/minicpm4/o_proj/decode,0.696,24,0.029012,0.013696,0.039072
L17/minicpm4/o_proj/prefill,332.208,76,4.371153,0.048192,5.247968
L17/minicpm4/post_attn_norm/decode,0.501,24,0.020881,0.006848,0.040992
L17/minicpm4/post_attn_norm/prefill,87.759,76,1.154720,0.032448,1.235168
L17/minicpm4/qkv_proj/decode,0.766,24,0.031916,0.021504,0.040224
L17/minicpm4/qkv_proj/prefill,410.937,76,5.407060,0.040224,7.412384
L18/lightning-attn/attn/decode,11.650,24,0.485404,0.292992,0.586240
L18/lightning-attn/attn/prefill,2581.898,76,33.972346,0.656384,55.966816
L18/lightning-attn/input_norm/decode,0.121,24,0.005029,0.003008,0.017184
L18/lightning-attn/input_norm/prefill,25.744,76,0.338739,0.006112,0.365600
L18/lightning-attn/mlp/decode,2.647,24,0.110295,0.097856,0.124256
L18/lightning-attn/mlp/prefill,5097.391,76,67.070934,0.112320,84.063423
L18/lightning-attn/post_attn_norm/decode,0.668,24,0.027816,0.008960,0.042272
L18/lightning-attn/post_attn_norm/prefill,91.294,76,1.201237,0.009376,2.262880
L18/lightning/chunk_simple_gla/prefill,183.855,75,2.451397,0.185056,6.347136
L18/lightning/fla_kernel/decode,5.821,24,0.242560,0.151712,0.352192
L18/lightning/fla_kernel/prefill,193.426,76,2.545083,0.311552,6.568224
L18/lightning/fla_state_load/decode,0.909,24,0.037879,0.021824,0.052128
L18/lightning/fla_state_load/prefill,5.359,76,0.070509,0.027456,0.133024
L18/lightning/fla_state_save/decode,1.428,24,0.059520,0.035648,0.128736
L18/lightning/fla_state_save/prefill,1.376,76,0.018109,0.013472,0.048128
L18/lightning/fused_recurrent_gla/decode,2.869,24,0.119560,0.065856,0.169120
L18/lightning/fused_recurrent_gla/prefill,0.157,1,0.156832,0.156832,0.156832
L18/lightning/o_norm/decode,0.467,24,0.019449,0.004864,0.032768
L18/lightning/o_norm/prefill,24.553,76,0.323062,0.030688,0.684800
L18/lightning/o_proj/decode,0.849,24,0.035360,0.030560,0.045472
L18/lightning/o_proj/prefill,379.830,76,4.997769,0.044512,10.251712
L18/lightning/qk_norm/decode,0.655,24,0.027309,0.011360,0.045696
L18/lightning/qk_norm/prefill,209.363,76,2.754777,0.025728,4.741024
L18/lightning/qkv_proj/decode,0.834,24,0.034741,0.025664,0.042112
L18/lightning/qkv_proj/prefill,1070.612,76,14.086995,0.045248,21.000032
L18/lightning/rope/decode,0.802,24,0.033409,0.015744,0.055360
L18/lightning/rope/prefill,265.476,76,3.493108,0.022112,6.631968
L18/lightning/sigmoid_gate/decode,1.108,24,0.046161,0.038560,0.055040
L18/lightning/sigmoid_gate/prefill,438.121,76,5.764756,0.054560,9.876160
L19/lightning-attn/attn/decode,11.902,24,0.495931,0.357312,0.540160
L19/lightning-attn/attn/prefill,2590.626,76,34.087184,0.630432,37.471615
L19/lightning-attn/input_norm/decode,0.113,24,0.004711,0.003424,0.007616
L19/lightning-attn/input_norm/prefill,26.073,76,0.343062,0.006080,0.504736
L19/lightning-attn/mlp/decode,2.686,24,0.111905,0.098784,0.137184
L19/lightning-attn/mlp/prefill,5001.791,76,65.813039,0.105216,79.172928
L19/lightning-attn/post_attn_norm/decode,0.727,24,0.030275,0.008864,0.040544
L19/lightning-attn/post_attn_norm/prefill,88.003,76,1.157931,0.009504,1.232736
L19/lightning/chunk_simple_gla/prefill,177.334,75,2.364455,0.168704,3.473856
L19/lightning/fla_kernel/decode,5.824,24,0.242679,0.214816,0.352192
L19/lightning/fla_kernel/prefill,185.902,76,2.446079,0.279232,3.587328
L19/lightning/fla_state_load/decode,0.918,24,0.038231,0.032128,0.052160
L19/lightning/fla_state_load/prefill,4.539,76,0.059724,0.026144,0.122624
L19/lightning/fla_state_save/decode,1.380,24,0.057487,0.032992,0.130784
L19/lightning/fla_state_save/prefill,1.400,76,0.018426,0.013920,0.044320
L19/lightning/fused_recurrent_gla/decode,2.898,24,0.120760,0.102336,0.167584
L19/lightning/fused_recurrent_gla/prefill,0.130,1,0.130400,0.130400,0.130400
L19/lightning/o_norm/decode,0.435,24,0.018105,0.004128,0.026432
L19/lightning/o_norm/prefill,24.256,76,0.319162,0.028832,0.377664
L19/lightning/o_proj/decode,0.850,24,0.035431,0.021216,0.045728
L19/lightning/o_proj/prefill,371.334,76,4.885969,0.044256,6.097408
L19/lightning/qk_norm/decode,0.752,24,0.031316,0.013536,0.044032
L19/lightning/qk_norm/prefill,208.424,76,2.742418,0.025696,2.957600
L19/lightning/qkv_proj/decode,0.891,24,0.037112,0.029472,0.045792
L19/lightning/qkv_proj/prefill,1103.182,76,14.515556,0.045504,17.785503
L19/lightning/rope/decode,0.889,24,0.037029,0.016000,0.048192
L19/lightning/rope/prefill,263.458,76,3.466549,0.022144,3.688096
L19/lightning/sigmoid_gate/decode,1.124,24,0.046844,0.038560,0.058336
L19/lightning/sigmoid_gate/prefill,433.572,76,5.704895,0.050304,6.504800
L20/lightning-attn/attn/decode,12.014,24,0.500601,0.371936,0.542464
L20/lightning-attn/attn/prefill,2625.255,76,34.542830,0.627168,39.534752
L20/lightning-attn/input_norm/decode,0.100,24,0.004167,0.003072,0.006176
L20/lightning-attn/input_norm/prefill,25.766,76,0.339032,0.006112,0.364640
L20/lightning-attn/mlp/decode,2.732,24,0.113847,0.098784,0.139552
L20/lightning-attn/mlp/prefill,4986.097,76,65.606535,0.104128,72.860191
L20/lightning-attn/post_attn_norm/decode,0.732,24,0.030517,0.008928,0.037408
L20/lightning-attn/post_attn_norm/prefill,87.725,76,1.154282,0.010624,1.233472
L20/lightning/chunk_simple_gla/prefill,180.370,75,2.404937,0.174496,3.098368
L20/lightning/fla_kernel/decode,5.843,24,0.243468,0.211360,0.355872
L20/lightning/fla_kernel/prefill,188.793,76,2.484123,0.288768,3.205536
L20/lightning/fla_state_load/decode,0.893,24,0.037200,0.026432,0.054112
L20/lightning/fla_state_load/prefill,4.414,76,0.058085,0.028224,0.111968
L20/lightning/fla_state_save/decode,1.369,24,0.057055,0.024608,0.129696
L20/lightning/fla_state_save/prefill,1.435,76,0.018885,0.013184,0.058720
L20/lightning/fused_recurrent_gla/decode,2.921,24,0.121707,0.103104,0.169152
L20/lightning/fused_recurrent_gla/prefill,0.128,1,0.128320,0.128320,0.128320
L20/lightning/o_norm/decode,0.432,24,0.017995,0.004128,0.030016
L20/lightning/o_norm/prefill,24.102,76,0.317133,0.028128,0.353376
L20/lightning/o_proj/decode,0.866,24,0.036069,0.030112,0.046368
L20/lightning/o_proj/prefill,376.592,76,4.955161,0.036672,5.906848
L20/lightning/qk_norm/decode,0.781,24,0.032555,0.013184,0.043168
L20/lightning/qk_norm/prefill,209.132,76,2.751731,0.025728,3.053824
L20/lightning/qkv_proj/decode,0.902,24,0.037572,0.029536,0.045952
L20/lightning/qkv_proj/prefill,1124.379,76,14.794465,0.041216,16.921375
L20/lightning/rope/decode,0.922,24,0.038397,0.015776,0.049088
L20/lightning/rope/prefill,262.226,76,3.450336,0.022144,3.698336
L20/lightning/sigmoid_gate/decode,1.118,24,0.046572,0.038560,0.060544
L20/lightning/sigmoid_gate/prefill,439.550,76,5.783558,0.050464,6.776896
L21/lightning-attn/attn/decode,12.274,24,0.511423,0.440416,0.553152
L21/lightning-attn/attn/prefill,2615.887,76,34.419560,0.638496,38.295872
L21/lightning-attn/input_norm/decode,0.096,24,0.003991,0.002880,0.004480
L21/lightning-attn/input_norm/prefill,25.683,76,0.337936,0.006112,0.363712
L21/lightning-attn/mlp/decode,2.737,24,0.114033,0.099040,0.139200
L21/lightning-attn/mlp/prefill,5044.430,76,66.374073,0.105504,72.799332
L21/lightning-attn/post_attn_norm/decode,0.726,24,0.030269,0.008672,0.038016
L21/lightning-attn/post_attn_norm/prefill,87.770,76,1.154867,0.012384,1.232768
L21/lightning/chunk_simple_gla/prefill,175.423,75,2.338968,0.173632,2.598912
L21/lightning/fla_kernel/decode,5.986,24,0.249424,0.212832,0.356064
L21/lightning/fla_kernel/prefill,183.622,76,2.416085,0.300096,2.712960
L21/lightning/fla_state_load/decode,0.947,24,0.039473,0.031776,0.053440
L21/lightning/fla_state_load/prefill,4.212,76,0.055426,0.027392,0.073184
L21/lightning/fla_state_save/decode,1.380,24,0.057519,0.032544,0.130656
L21/lightning/fla_state_save/prefill,1.420,76,0.018685,0.013664,0.045536
L21/lightning/fused_recurrent_gla/decode,3.002,24,0.125063,0.103200,0.168928
L21/lightning/fused_recurrent_gla/prefill,0.153,1,0.152672,0.152672,0.152672
L21/lightning/o_norm/decode,0.429,24,0.017875,0.003872,0.026720
L21/lightning/o_norm/prefill,23.937,76,0.314956,0.029216,0.348832
L21/lightning/o_proj/decode,0.870,24,0.036271,0.030336,0.049984
L21/lightning/o_proj/prefill,378.079,76,4.974730,0.038496,5.580416
L21/lightning/qk_norm/decode,0.821,24,0.034209,0.013568,0.045856
L21/lightning/qk_norm/prefill,208.815,76,2.747571,0.025312,2.993056
L21/lightning/qkv_proj/decode,0.905,24,0.037728,0.028640,0.045248
L21/lightning/qkv_proj/prefill,1117.491,76,14.703827,0.041856,16.707359
L21/lightning/rope/decode,0.974,24,0.040600,0.015808,0.047040
L21/lightning/rope/prefill,262.073,76,3.448331,0.022144,3.690144
L21/lightning/sigmoid_gate/decode,1.111,24,0.046291,0.038240,0.059200
L21/lightning/sigmoid_gate/prefill,441.404,76,5.807946,0.053504,6.473920
L22/minicpm4/attn/decode,17.647,24,0.735283,0.536160,1.039232
L22/minicpm4/attn/prefill,12946.039,76,170.342620,0.816384,728.680481
L22/minicpm4/attn_kernel/decode,14.736,24,0.613987,0.360192,0.928192
L22/minicpm4/attn_kernel/prefill,11784.337,76,155.057067,0.599008,715.943481
L22/minicpm4/input_norm/decode,0.100,24,0.004168,0.003072,0.006304
L22/minicpm4/input_norm/prefill,25.773,76,0.339122,0.006144,0.365216
L22/minicpm4/mlp/decode,2.548,24,0.106183,0.098336,0.120192
L22/minicpm4/mlp/prefill,4548.334,76,59.846500,0.103744,72.528191
L22/minicpm4/o_gate/decode,0.871,24,0.036280,0.019424,0.061440
L22/minicpm4/o_gate/prefill,395.023,76,5.197676,0.065088,6.160352
L22/minicpm4/o_proj/decode,0.712,24,0.029655,0.013984,0.036416
L22/minicpm4/o_proj/prefill,334.028,76,4.395109,0.039392,5.289056
L22/minicpm4/post_attn_norm/decode,0.507,24,0.021139,0.006976,0.046048
L22/minicpm4/post_attn_norm/prefill,87.742,76,1.154497,0.028320,1.232896
L22/minicpm4/qkv_proj/decode,0.808,24,0.033673,0.027520,0.041184
L22/minicpm4/qkv_proj/prefill,431.994,76,5.684134,0.041728,6.235776
L23/lightning-attn/attn/decode,11.572,24,0.482171,0.294912,0.568224
L23/lightning-attn/attn/prefill,2583.467,76,33.992989,0.658816,55.179680
L23/lightning-attn/input_norm/decode,0.114,24,0.004732,0.003072,0.013344
L23/lightning-attn/input_norm/prefill,25.703,76,0.338194,0.006080,0.363968
L23/lightning-attn/mlp/decode,2.696,24,0.112325,0.097952,0.139840
L23/lightning-attn/mlp/prefill,5093.579,76,67.020770,0.104192,83.258369
L23/lightning-attn/post_attn_norm/decode,0.727,24,0.030311,0.008960,0.038752
L23/lightning-attn/post_attn_norm/prefill,89.979,76,1.183931,0.011136,2.313344
L23/lightning/chunk_simple_gla/prefill,185.545,75,2.473929,0.189664,6.806464
L23/lightning/fla_kernel/decode,5.811,24,0.242125,0.153568,0.354336
L23/lightning/fla_kernel/prefill,195.140,76,2.567636,0.311680,7.022880
L23/lightning/fla_state_load/decode,0.910,24,0.037937,0.021824,0.052416
L23/lightning/fla_state_load/prefill,5.370,76,0.070660,0.028480,0.145856
L23/lightning/fla_state_save/decode,1.419,24,0.059112,0.035232,0.128800
L23/lightning/fla_state_save/prefill,1.375,76,0.018095,0.013632,0.049184
L23/lightning/fused_recurrent_gla/decode,2.883,24,0.120107,0.067296,0.170944
L23/lightning/fused_recurrent_gla/prefill,0.151,1,0.150528,0.150528,0.150528
L23/lightning/o_norm/decode,0.454,24,0.018911,0.003776,0.030272
L23/lightning/o_norm/prefill,24.621,76,0.323965,0.029728,0.749376
L23/lightning/o_proj/decode,0.859,24,0.035808,0.030496,0.050656
L23/lightning/o_proj/prefill,378.575,76,4.981255,0.035488,10.553760
L23/lightning/qk_norm/decode,0.654,24,0.027267,0.011360,0.044160
L23/lightning/qk_norm/prefill,209.016,76,2.750209,0.025728,4.164512
L23/lightning/qkv_proj/decode,0.836,24,0.034844,0.027552,0.042656
L23/lightning/qkv_proj/prefill,1073.099,76,14.119723,0.041376,23.170879
L23/lightning/rope/decode,0.788,24,0.032828,0.015424,0.052320
L23/lightning/rope/prefill,265.310,76,3.490922,0.022144,6.224448
L23/lightning/sigmoid_gate/decode,1.105,24,0.046043,0.038176,0.053408
L23/lightning/sigmoid_gate/prefill,437.234,76,5.753074,0.051040,11.075936
L24/lightning-attn/attn/decode,12.347,24,0.514468,0.434880,0.550720
L24/lightning-attn/attn/prefill,2590.775,76,34.089143,0.617696,38.949055
L24/lightning-attn/input_norm/decode,0.110,24,0.004577,0.003552,0.015136
L24/lightning-attn/input_norm/prefill,26.016,76,0.342318,0.006112,0.403488
L24/lightning-attn/mlp/decode,2.705,24,0.112725,0.098816,0.134464
L24/lightning-attn/mlp/prefill,5001.365,76,65.807430,0.106048,78.397217
L24/lightning-attn/post_attn_norm/decode,0.742,24,0.030899,0.008800,0.043296
L24/lightning-attn/post_attn_norm/prefill,87.976,76,1.157583,0.015136,1.234880
L24/lightning/chunk_simple_gla/prefill,177.579,75,2.367718,0.176128,4.224416
L24/lightning/fla_kernel/decode,6.058,24,0.252411,0.218720,0.352224
L24/lightning/fla_kernel/prefill,186.109,76,2.448809,0.277536,4.359456
L24/lightning/fla_state_load/decode,0.943,24,0.039307,0.031968,0.054368
L24/lightning/fla_state_load/prefill,4.502,76,0.059243,0.028096,0.099808
L24/lightning/fla_state_save/decode,1.401,24,0.058387,0.033248,0.130848
L24/lightning/fla_state_save/prefill,1.392,76,0.018312,0.011872,0.046336
L24/lightning/fused_recurrent_gla/decode,3.058,24,0.127412,0.107520,0.167392
L24/lightning/fused_recurrent_gla/prefill,0.126,1,0.126048,0.126048,0.126048
L24/lightning/o_norm/decode,0.438,24,0.018253,0.003488,0.026880
L24/lightning/o_norm/prefill,24.424,76,0.321362,0.028512,0.441152
L24/lightning/o_proj/decode,0.871,24,0.036301,0.029952,0.048800
L24/lightning/o_proj/prefill,369.269,76,4.858804,0.040544,5.706144
L24/lightning/qk_norm/decode,0.794,24,0.033096,0.013440,0.044096
L24/lightning/qk_norm/prefill,208.798,76,2.747339,0.025728,2.951360
L24/lightning/qkv_proj/decode,0.894,24,0.037261,0.029568,0.045344
L24/lightning/qkv_proj/prefill,1102.599,76,14.507887,0.041440,16.132864
L24/lightning/rope/decode,0.949,24,0.039561,0.016064,0.053696
L24/lightning/rope/prefill,264.811,76,3.484359,0.022112,4.087360
L24/lightning/sigmoid_gate/decode,1.135,24,0.047301,0.038240,0.059744
L24/lightning/sigmoid_gate/prefill,434.282,76,5.714233,0.049344,6.508896
L25/lightning-attn/attn/decode,12.305,24,0.512724,0.440576,0.543232
L25/lightning-attn/attn/prefill,2619.739,76,34.470245,0.612576,39.606750
L25/lightning-attn/input_norm/decode,0.099,24,0.004105,0.002880,0.006528
L25/lightning-attn/input_norm/prefill,25.741,76,0.338696,0.006112,0.367552
L25/lightning-attn/mlp/decode,2.730,24,0.113732,0.097920,0.146240
L25/lightning-attn/mlp/prefill,4988.609,76,65.639594,0.113632,72.489853
L25/lightning-attn/post_attn_norm/decode,0.727,24,0.030308,0.009088,0.037696
L25/lightning-attn/post_attn_norm/prefill,87.817,76,1.155491,0.011648,1.234144
L25/lightning/chunk_simple_gla/prefill,175.931,75,2.345748,0.164000,2.940768
L25/lightning/fla_kernel/decode,5.977,24,0.249037,0.210880,0.355360
L25/lightning/fla_kernel/prefill,184.255,76,2.424411,0.272896,3.059040
L25/lightning/fla_state_load/decode,0.938,24,0.039084,0.031936,0.054560
L25/lightning/fla_state_load/prefill,4.346,76,0.057181,0.026688,0.092448
L25/lightning/fla_state_save/decode,1.382,24,0.057569,0.032864,0.129664
L25/lightning/fla_state_save/prefill,1.418,76,0.018653,0.013440,0.043424
L25/lightning/fused_recurrent_gla/decode,3.010,24,0.125437,0.104256,0.171360
L25/lightning/fused_recurrent_gla/prefill,0.125,1,0.125184,0.125184,0.125184
L25/lightning/o_norm/decode,0.438,24,0.018239,0.004128,0.031040
L25/lightning/o_norm/prefill,24.077,76,0.316806,0.028160,0.353536
L25/lightning/o_proj/decode,0.865,24,0.036060,0.030336,0.048448
L25/lightning/o_proj/prefill,376.014,76,4.947551,0.040864,5.888416
L25/lightning/qk_norm/decode,0.832,24,0.034665,0.013472,0.045216
L25/lightning/qk_norm/prefill,209.311,76,2.754098,0.025344,3.041408
L25/lightning/qkv_proj/decode,0.883,24,0.036775,0.029568,0.042944
L25/lightning/qkv_proj/prefill,1123.691,76,14.785414,0.041984,17.056704
L25/lightning/rope/decode,0.990,24,0.041271,0.015808,0.051648
L25/lightning/rope/prefill,262.156,76,3.449424,0.022144,3.685024
L25/lightning/sigmoid_gate/decode,1.127,24,0.046944,0.038240,0.061184
L25/lightning/sigmoid_gate/prefill,439.754,76,5.786232,0.050112,6.791680
L26/lightning-attn/attn/decode,12.362,24,0.515073,0.448416,0.543264
L26/lightning-attn/attn/prefill,2615.190,76,34.410388,0.617216,38.412064
L26/lightning-attn/input_norm/decode,0.098,24,0.004065,0.003072,0.005120
L26/lightning-attn/input_norm/prefill,25.731,76,0.338572,0.006272,0.365600
L26/lightning-attn/mlp/decode,2.735,24,0.113979,0.097632,0.138976
L26/lightning-attn/mlp/prefill,5039.346,76,66.307182,0.105376,72.371712
L26/lightning-attn/post_attn_norm/decode,0.746,24,0.031087,0.008864,0.042656
L26/lightning-attn/post_attn_norm/prefill,87.801,76,1.155282,0.016320,1.232800
L26/lightning/chunk_simple_gla/prefill,176.017,75,2.346892,0.167520,2.606624
L26/lightning/fla_kernel/decode,6.030,24,0.251252,0.207584,0.354400
L26/lightning/fla_kernel/prefill,184.335,76,2.425465,0.264000,2.721184
L26/lightning/fla_state_load/decode,0.956,24,0.039847,0.031744,0.059456
L26/lightning/fla_state_load/prefill,4.354,76,0.057283,0.027776,0.105408
L26/lightning/fla_state_save/decode,1.365,24,0.056893,0.031968,0.128640
L26/lightning/fla_state_save/prefill,1.428,76,0.018786,0.013632,0.043424
L26/lightning/fused_recurrent_gla/decode,3.040,24,0.126681,0.101888,0.188128
L26/lightning/fused_recurrent_gla/prefill,0.119,1,0.119360,0.119360,0.119360
L26/lightning/o_norm/decode,0.431,24,0.017972,0.003712,0.026720
L26/lightning/o_norm/prefill,23.802,76,0.313185,0.029408,0.344224
L26/lightning/o_proj/decode,0.860,24,0.035836,0.030912,0.043936
L26/lightning/o_proj/prefill,377.998,76,4.973661,0.046176,5.592576
L26/lightning/qk_norm/decode,0.830,24,0.034603,0.013376,0.046816
L26/lightning/qk_norm/prefill,208.864,76,2.748216,0.025472,2.992032
L26/lightning/qkv_proj/decode,0.895,24,0.037300,0.028896,0.044928
L26/lightning/qkv_proj/prefill,1116.591,76,14.691983,0.042400,16.773216
L26/lightning/rope/decode,1.002,24,0.041736,0.015968,0.056800
L26/lightning/rope/prefill,262.201,76,3.450012,0.022144,3.684000
L26/lightning/sigmoid_gate/decode,1.131,24,0.047135,0.038560,0.059648
L26/lightning/sigmoid_gate/prefill,440.890,76,5.801187,0.054976,6.484096
L27/lightning-attn/attn/decode,12.483,24,0.520144,0.446656,0.557984
