timestamp, memory.used [MiB], memory.total [MiB], utilization.gpu [%], utilization.memory [%], power.draw [W]
2026/04/02 10:26:25.531, 85957 MiB, 97887 MiB, 100 %, 75 %, 349.96 W
2026/04/02 10:26:27.531, 85957 MiB, 97887 MiB, 100 %, 75 %, 349.97 W
2026/04/02 10:26:29.532, 85957 MiB, 97887 MiB, 100 %, 75 %, 349.98 W
2026/04/02 10:26:31.532, 85957 MiB, 97887 MiB, 100 %, 75 %, 350.02 W
2026/04/02 10:26:33.532, 85957 MiB, 97887 MiB, 100 %, 74 %, 349.98 W
2026/04/02 10:26:35.532, 85957 MiB, 97887 MiB, 100 %, 73 %, 350.00 W
2026/04/02 10:26:37.532, 85957 MiB, 97887 MiB, 100 %, 72 %, 349.94 W
2026/04/02 10:26:39.533, 85957 MiB, 97887 MiB, 100 %, 72 %, 349.97 W
2026/04/02 10:26:41.533, 85957 MiB, 97887 MiB, 100 %, 72 %, 350.01 W
2026/04/02 10:26:43.533, 85957 MiB, 97887 MiB, 100 %, 72 %, 349.98 W
2026/04/02 10:26:45.533, 85957 MiB, 97887 MiB, 100 %, 71 %, 350.00 W
2026/04/02 10:26:47.533, 85957 MiB, 97887 MiB, 100 %, 71 %, 349.99 W
2026/04/02 10:26:49.533, 85957 MiB, 97887 MiB, 100 %, 71 %, 350.00 W
2026/04/02 10:26:51.534, 85957 MiB, 97887 MiB, 100 %, 71 %, 350.01 W
2026/04/02 10:26:53.534, 85957 MiB, 97887 MiB, 100 %, 72 %, 349.99 W
2026/04/02 10:26:55.534, 85957 MiB, 97887 MiB, 100 %, 71 %, 349.99 W
2026/04/02 10:26:57.534, 85957 MiB, 97887 MiB, 100 %, 71 %, 350.02 W
2026/04/02 10:26:59.534, 85957 MiB, 97887 MiB, 100 %, 71 %, 349.98 W
2026/04/02 10:27:01.535, 85957 MiB, 97887 MiB, 100 %, 71 %, 349.99 W
2026/04/02 10:27:03.535, 85957 MiB, 97887 MiB, 100 %, 71 %, 349.98 W
2026/04/02 10:27:05.535, 85957 MiB, 97887 MiB, 100 %, 70 %, 349.99 W
2026/04/02 10:27:07.535, 85957 MiB, 97887 MiB, 100 %, 71 %, 350.01 W
2026/04/02 10:27:09.535, 85957 MiB, 97887 MiB, 100 %, 71 %, 350.00 W
2026/04/02 10:27:11.536, 85957 MiB, 97887 MiB, 100 %, 70 %, 350.01 W
2026/04/02 10:27:13.536, 85957 MiB, 97887 MiB, 100 %, 69 %, 349.94 W
2026/04/02 10:27:15.536, 85957 MiB, 97887 MiB, 100 %, 69 %, 350.00 W
2026/04/02 10:27:17.536, 85957 MiB, 97887 MiB, 100 %, 69 %, 349.99 W
2026/04/02 10:27:19.536, 85957 MiB, 97887 MiB, 100 %, 69 %, 350.00 W
2026/04/02 10:27:21.537, 85957 MiB, 97887 MiB, 100 %, 69 %, 349.99 W
2026/04/02 10:27:23.537, 85957 MiB, 97887 MiB, 100 %, 69 %, 350.02 W
2026/04/02 10:27:25.537, 85957 MiB, 97887 MiB, 100 %, 66 %, 350.01 W
2026/04/02 10:27:27.537, 85957 MiB, 97887 MiB, 100 %, 66 %, 349.99 W
2026/04/02 10:27:29.537, 85957 MiB, 97887 MiB, 100 %, 66 %, 350.01 W
2026/04/02 10:27:31.538, 85957 MiB, 97887 MiB, 100 %, 66 %, 349.99 W
2026/04/02 10:27:33.538, 85957 MiB, 97887 MiB, 100 %, 66 %, 350.00 W
2026/04/02 10:27:35.538, 85957 MiB, 97887 MiB, 100 %, 66 %, 349.99 W
2026/04/02 10:27:37.538, 85957 MiB, 97887 MiB, 100 %, 66 %, 350.01 W
2026/04/02 10:27:39.538, 85957 MiB, 97887 MiB, 100 %, 66 %, 350.00 W
2026/04/02 10:27:41.539, 85957 MiB, 97887 MiB, 100 %, 66 %, 349.98 W
2026/04/02 10:27:43.539, 85957 MiB, 97887 MiB, 100 %, 66 %, 349.99 W
2026/04/02 10:27:45.539, 85957 MiB, 97887 MiB, 100 %, 66 %, 349.95 W
2026/04/02 10:27:47.539, 85957 MiB, 97887 MiB, 100 %, 66 %, 349.98 W
2026/04/02 10:27:49.539, 85957 MiB, 97887 MiB, 100 %, 66 %, 349.98 W
2026/04/02 10:27:51.540, 85957 MiB, 97887 MiB, 100 %, 66 %, 349.98 W
2026/04/02 10:27:53.540, 85957 MiB, 97887 MiB, 100 %, 66 %, 349.98 W
2026/04/02 10:27:55.540, 85957 MiB, 97887 MiB, 100 %, 66 %, 349.98 W
2026/04/02 10:27:57.540, 85957 MiB, 97887 MiB, 100 %, 66 %, 350.00 W
2026/04/02 10:27:59.540, 85957 MiB, 97887 MiB, 100 %, 66 %, 349.98 W
2026/04/02 10:28:01.541, 85957 MiB, 97887 MiB, 100 %, 66 %, 349.97 W
2026/04/02 10:28:03.541, 85957 MiB, 97887 MiB, 100 %, 66 %, 350.00 W
2026/04/02 10:28:05.541, 85957 MiB, 97887 MiB, 100 %, 66 %, 349.97 W
2026/04/02 10:28:07.541, 85957 MiB, 97887 MiB, 100 %, 66 %, 349.99 W
2026/04/02 10:28:09.542, 85957 MiB, 97887 MiB, 100 %, 66 %, 350.01 W
2026/04/02 10:28:11.542, 85957 MiB, 97887 MiB, 100 %, 66 %, 350.00 W
2026/04/02 10:28:13.542, 85957 MiB, 97887 MiB, 100 %, 66 %, 349.99 W
2026/04/02 10:28:15.542, 85957 MiB, 97887 MiB, 100 %, 66 %, 350.00 W
2026/04/02 10:28:17.542, 85957 MiB, 97887 MiB, 100 %, 66 %, 349.97 W
2026/04/02 10:28:19.543, 85957 MiB, 97887 MiB, 100 %, 66 %, 350.01 W
2026/04/02 10:28:21.543, 85957 MiB, 97887 MiB, 100 %, 66 %, 350.03 W
2026/04/02 10:28:23.543, 85957 MiB, 97887 MiB, 100 %, 65 %, 350.01 W
2026/04/02 10:28:25.543, 85957 MiB, 97887 MiB, 100 %, 66 %, 349.99 W
2026/04/02 10:28:27.544, 85957 MiB, 97887 MiB, 100 %, 65 %, 349.98 W
2026/04/02 10:28:29.544, 85957 MiB, 97887 MiB, 100 %, 65 %, 349.99 W
2026/04/02 10:28:31.544, 85957 MiB, 97887 MiB, 100 %, 66 %, 350.01 W
2026/04/02 10:28:33.544, 85957 MiB, 97887 MiB, 100 %, 66 %, 350.01 W
2026/04/02 10:28:35.545, 85957 MiB, 97887 MiB, 100 %, 66 %, 349.99 W
2026/04/02 10:28:37.545, 85957 MiB, 97887 MiB, 100 %, 65 %, 350.00 W
2026/04/02 10:28:39.545, 85957 MiB, 97887 MiB, 100 %, 66 %, 349.97 W
2026/04/02 10:28:41.545, 85957 MiB, 97887 MiB, 100 %, 64 %, 349.94 W
2026/04/02 10:28:43.545, 85957 MiB, 97887 MiB, 100 %, 64 %, 350.01 W
2026/04/02 10:28:45.546, 85957 MiB, 97887 MiB, 100 %, 64 %, 350.00 W
2026/04/02 10:28:47.546, 85957 MiB, 97887 MiB, 100 %, 64 %, 350.00 W
2026/04/02 10:28:49.546, 85957 MiB, 97887 MiB, 100 %, 64 %, 349.99 W
2026/04/02 10:28:51.546, 85957 MiB, 97887 MiB, 100 %, 64 %, 349.99 W
2026/04/02 10:28:53.547, 85957 MiB, 97887 MiB, 100 %, 64 %, 350.00 W
2026/04/02 10:28:55.547, 85957 MiB, 97887 MiB, 100 %, 64 %, 350.01 W
2026/04/02 10:28:57.547, 85957 MiB, 97887 MiB, 100 %, 64 %, 349.99 W
2026/04/02 10:28:59.547, 85957 MiB, 97887 MiB, 100 %, 64 %, 350.00 W
2026/04/02 10:29:01.547, 85957 MiB, 97887 MiB, 100 %, 64 %, 349.97 W
2026/04/02 10:29:03.548, 85957 MiB, 97887 MiB, 100 %, 64 %, 350.01 W
2026/04/02 10:29:05.548, 85957 MiB, 97887 MiB, 100 %, 64 %, 349.99 W
2026/04/02 10:29:07.548, 85957 MiB, 97887 MiB, 100 %, 64 %, 350.00 W
2026/04/02 10:29:09.548, 85957 MiB, 97887 MiB, 100 %, 64 %, 349.98 W
2026/04/02 10:29:11.548, 85957 MiB, 97887 MiB, 100 %, 64 %, 349.98 W
2026/04/02 10:29:13.549, 85957 MiB, 97887 MiB, 100 %, 64 %, 350.00 W
2026/04/02 10:29:15.549, 85957 MiB, 97887 MiB, 100 %, 65 %, 349.97 W
2026/04/02 10:29:17.549, 85957 MiB, 97887 MiB, 100 %, 64 %, 349.97 W
2026/04/02 10:29:19.549, 85957 MiB, 97887 MiB, 100 %, 64 %, 350.00 W
2026/04/02 10:29:21.549, 85957 MiB, 97887 MiB, 100 %, 64 %, 350.01 W
2026/04/02 10:29:23.550, 85957 MiB, 97887 MiB, 100 %, 67 %, 350.01 W
2026/04/02 10:29:25.550, 85957 MiB, 97887 MiB, 100 %, 76 %, 349.98 W
2026/04/02 10:29:27.550, 85957 MiB, 97887 MiB, 100 %, 75 %, 350.00 W
2026/04/02 10:29:29.550, 85957 MiB, 97887 MiB, 100 %, 75 %, 349.99 W
2026/04/02 10:29:31.551, 85957 MiB, 97887 MiB, 100 %, 75 %, 349.99 W
2026/04/02 10:29:33.551, 85957 MiB, 97887 MiB, 100 %, 75 %, 349.96 W
2026/04/02 10:29:35.551, 85957 MiB, 97887 MiB, 100 %, 75 %, 350.01 W
2026/04/02 10:29:37.551, 85957 MiB, 97887 MiB, 100 %, 75 %, 349.99 W
2026/04/02 10:29:39.551, 85957 MiB, 97887 MiB, 100 %, 75 %, 349.99 W
2026/04/02 10:29:41.551, 85957 MiB, 97887 MiB, 100 %, 75 %, 349.99 W
2026/04/02 10:29:43.552, 85957 MiB, 97887 MiB, 100 %, 75 %, 350.02 W
2026/04/02 10:29:45.552, 85957 MiB, 97887 MiB, 100 %, 75 %, 350.00 W
2026/04/02 10:29:47.552, 85957 MiB, 97887 MiB, 100 %, 75 %, 349.99 W
2026/04/02 10:29:49.552, 85957 MiB, 97887 MiB, 100 %, 74 %, 349.97 W
2026/04/02 10:29:51.552, 85957 MiB, 97887 MiB, 100 %, 74 %, 350.01 W
2026/04/02 10:29:53.553, 85957 MiB, 97887 MiB, 100 %, 75 %, 349.99 W
2026/04/02 10:29:55.553, 85957 MiB, 97887 MiB, 100 %, 75 %, 350.00 W
2026/04/02 10:29:57.553, 85957 MiB, 97887 MiB, 100 %, 75 %, 349.99 W
2026/04/02 10:29:59.553, 85957 MiB, 97887 MiB, 100 %, 74 %, 349.99 W
2026/04/02 10:30:01.553, 85957 MiB, 97887 MiB, 100 %, 75 %, 350.04 W
2026/04/02 10:30:03.554, 85957 MiB, 97887 MiB, 100 %, 75 %, 349.96 W
2026/04/02 10:30:05.554, 85957 MiB, 97887 MiB, 100 %, 75 %, 349.97 W
2026/04/02 10:30:07.554, 85957 MiB, 97887 MiB, 100 %, 75 %, 350.02 W
2026/04/02 10:30:09.554, 85957 MiB, 97887 MiB, 100 %, 74 %, 349.99 W
2026/04/02 10:30:11.554, 85957 MiB, 97887 MiB, 100 %, 75 %, 349.98 W
2026/04/02 10:30:13.555, 85957 MiB, 97887 MiB, 100 %, 75 %, 349.99 W
2026/04/02 10:30:15.555, 85957 MiB, 97887 MiB, 100 %, 74 %, 349.99 W
2026/04/02 10:30:17.555, 85957 MiB, 97887 MiB, 100 %, 74 %, 350.01 W
2026/04/02 10:30:19.555, 85957 MiB, 97887 MiB, 100 %, 74 %, 350.00 W
2026/04/02 10:30:21.555, 85957 MiB, 97887 MiB, 99 %, 74 %, 350.01 W
2026/04/02 10:30:23.556, 85957 MiB, 97887 MiB, 100 %, 74 %, 350.00 W
2026/04/02 10:30:25.556, 85957 MiB, 97887 MiB, 100 %, 73 %, 349.99 W
2026/04/02 10:30:27.556, 85957 MiB, 97887 MiB, 100 %, 73 %, 350.01 W
2026/04/02 10:30:29.556, 85957 MiB, 97887 MiB, 100 %, 73 %, 350.01 W
2026/04/02 10:30:31.556, 85957 MiB, 97887 MiB, 100 %, 73 %, 350.00 W
2026/04/02 10:30:33.557, 85957 MiB, 97887 MiB, 100 %, 73 %, 350.00 W
2026/04/02 10:30:35.557, 85957 MiB, 97887 MiB, 100 %, 74 %, 350.01 W
2026/04/02 10:30:37.557, 85957 MiB, 97887 MiB, 100 %, 74 %, 349.99 W
2026/04/02 10:30:39.557, 85957 MiB, 97887 MiB, 100 %, 74 %, 349.98 W
2026/04/02 10:30:41.558, 85957 MiB, 97887 MiB, 100 %, 74 %, 350.00 W
2026/04/02 10:30:43.558, 85957 MiB, 97887 MiB, 100 %, 74 %, 349.95 W
2026/04/02 10:30:45.558, 85957 MiB, 97887 MiB, 100 %, 74 %, 350.00 W
2026/04/02 10:30:47.558, 85957 MiB, 97887 MiB, 100 %, 74 %, 350.03 W
2026/04/02 10:30:49.559, 85957 MiB, 97887 MiB, 100 %, 74 %, 349.98 W
2026/04/02 10:30:51.559, 85957 MiB, 97887 MiB, 100 %, 74 %, 349.98 W
2026/04/02 10:30:53.559, 85957 MiB, 97887 MiB, 100 %, 74 %, 349.98 W
2026/04/02 10:30:55.559, 85957 MiB, 97887 MiB, 100 %, 74 %, 350.00 W
2026/04/02 10:30:57.559, 85957 MiB, 97887 MiB, 100 %, 74 %, 350.00 W
2026/04/02 10:30:59.560, 85957 MiB, 97887 MiB, 100 %, 74 %, 349.98 W
2026/04/02 10:31:01.560, 85957 MiB, 97887 MiB, 100 %, 74 %, 349.99 W
2026/04/02 10:31:03.560, 85957 MiB, 97887 MiB, 100 %, 74 %, 350.00 W
2026/04/02 10:31:05.560, 85957 MiB, 97887 MiB, 100 %, 74 %, 349.99 W
2026/04/02 10:31:07.561, 85957 MiB, 97887 MiB, 100 %, 74 %, 349.98 W
2026/04/02 10:31:09.561, 85957 MiB, 97887 MiB, 100 %, 74 %, 350.01 W
2026/04/02 10:31:11.561, 85957 MiB, 97887 MiB, 100 %, 74 %, 349.99 W
2026/04/02 10:31:13.561, 85957 MiB, 97887 MiB, 99 %, 73 %, 349.99 W
2026/04/02 10:31:15.561, 85957 MiB, 97887 MiB, 99 %, 73 %, 349.98 W
2026/04/02 10:31:17.561, 85957 MiB, 97887 MiB, 100 %, 73 %, 349.99 W
2026/04/02 10:31:19.562, 85957 MiB, 97887 MiB, 99 %, 73 %, 350.00 W
2026/04/02 10:31:21.562, 85957 MiB, 97887 MiB, 99 %, 72 %, 350.01 W
2026/04/02 10:31:23.562, 85957 MiB, 97887 MiB, 99 %, 72 %, 349.99 W
2026/04/02 10:31:25.562, 85957 MiB, 97887 MiB, 99 %, 72 %, 350.01 W
2026/04/02 10:31:27.562, 85957 MiB, 97887 MiB, 99 %, 72 %, 349.99 W
2026/04/02 10:31:29.563, 85957 MiB, 97887 MiB, 99 %, 72 %, 349.99 W
2026/04/02 10:31:31.563, 85957 MiB, 97887 MiB, 99 %, 71 %, 350.00 W
2026/04/02 10:31:33.563, 85957 MiB, 97887 MiB, 99 %, 71 %, 350.01 W
2026/04/02 10:31:35.563, 85957 MiB, 97887 MiB, 99 %, 71 %, 349.99 W
2026/04/02 10:31:37.563, 85957 MiB, 97887 MiB, 99 %, 71 %, 350.02 W
2026/04/02 10:31:39.564, 85957 MiB, 97887 MiB, 99 %, 71 %, 350.00 W
2026/04/02 10:31:41.564, 85957 MiB, 97887 MiB, 99 %, 71 %, 350.02 W
2026/04/02 10:31:43.564, 85957 MiB, 97887 MiB, 99 %, 71 %, 349.99 W
2026/04/02 10:31:45.564, 85957 MiB, 97887 MiB, 99 %, 71 %, 350.00 W
2026/04/02 10:31:47.564, 85957 MiB, 97887 MiB, 99 %, 71 %, 349.99 W
2026/04/02 10:31:49.565, 85957 MiB, 97887 MiB, 100 %, 69 %, 349.99 W
2026/04/02 10:31:51.565, 85957 MiB, 97887 MiB, 100 %, 69 %, 349.99 W
2026/04/02 10:31:53.565, 85957 MiB, 97887 MiB, 99 %, 68 %, 350.01 W
2026/04/02 10:31:55.565, 85957 MiB, 97887 MiB, 99 %, 68 %, 350.00 W
2026/04/02 10:31:57.566, 85957 MiB, 97887 MiB, 99 %, 68 %, 350.00 W
2026/04/02 10:31:59.566, 85957 MiB, 97887 MiB, 99 %, 69 %, 350.00 W
2026/04/02 10:32:01.566, 85957 MiB, 97887 MiB, 99 %, 68 %, 350.00 W
2026/04/02 10:32:03.566, 85957 MiB, 97887 MiB, 99 %, 68 %, 349.98 W
2026/04/02 10:32:05.566, 85957 MiB, 97887 MiB, 99 %, 68 %, 350.00 W
2026/04/02 10:32:07.567, 85957 MiB, 97887 MiB, 99 %, 68 %, 349.98 W
2026/04/02 10:32:09.567, 85957 MiB, 97887 MiB, 99 %, 68 %, 349.99 W
2026/04/02 10:32:11.567, 85957 MiB, 97887 MiB, 100 %, 67 %, 349.99 W
2026/04/02 10:32:13.567, 85957 MiB, 97887 MiB, 100 %, 67 %, 349.98 W
2026/04/02 10:32:15.568, 85957 MiB, 97887 MiB, 100 %, 67 %, 349.99 W
2026/04/02 10:32:17.568, 85957 MiB, 97887 MiB, 100 %, 67 %, 350.00 W
2026/04/02 10:32:19.568, 85957 MiB, 97887 MiB, 100 %, 67 %, 349.98 W
