key,total_ms,count,avg_ms,min_ms,max_ms
L13/lightning/chunk_simple_gla/prefill,294.226,122,2.411689,0.156384,2.681984
L13/lightning/fla_kernel/decode,6.433,24,0.268053,0.217920,0.441056
L13/lightning/fla_kernel/prefill,308.942,124,2.491470,0.265536,3.181952
L13/lightning/fla_state_load/decode,1.033,24,0.043021,0.032672,0.073984
L13/lightning/fla_state_load/prefill,7.809,124,0.062973,0.028896,0.379968
L13/lightning/fla_state_save/decode,1.410,24,0.058733,0.033728,0.126912
L13/lightning/fla_state_save/prefill,2.331,124,0.018800,0.013568,0.042304
L13/lightning/fused_recurrent_gla/decode,3.268,24,0.136160,0.107808,0.240000
L13/lightning/fused_recurrent_gla/prefill,0.242,2,0.120816,0.119904,0.121728
L13/lightning/o_norm/decode,0.466,24,0.019401,0.003808,0.033632
L13/lightning/o_norm/prefill,39.521,124,0.318717,0.028416,0.341120
L13/lightning/o_proj/decode,0.869,24,0.036228,0.030368,0.046720
L13/lightning/o_proj/prefill,633.894,124,5.112046,0.034176,5.360928
L13/lightning/qk_norm/decode,0.890,24,0.037065,0.013088,0.048832
L13/lightning/qk_norm/prefill,349.789,124,2.820883,0.025440,2.938720
L13/lightning/qkv_proj/decode,0.920,24,0.038348,0.029536,0.046336
L13/lightning/qkv_proj/prefill,1882.031,124,15.177668,0.043360,15.940416
L13/lightning/rope/decode,1.103,24,0.045953,0.016032,0.053376
L13/lightning/rope/prefill,438.245,124,3.534231,0.022144,3.681920
L13/lightning/sigmoid_gate/decode,1.137,24,0.047356,0.040608,0.059936
L13/lightning/sigmoid_gate/prefill,738.187,124,5.953125,0.048480,6.240512
L14/lightning-attn/attn/decode,13.119,24,0.546635,0.521632,0.593024
L14/lightning-attn/attn/prefill,4391.655,124,35.416571,0.596224,37.032192
L14/lightning-attn/input_norm/decode,0.107,24,0.004452,0.003840,0.006176
L14/lightning-attn/input_norm/prefill,43.041,124,0.347102,0.004032,0.362720
L14/lightning-attn/mlp/decode,2.753,24,0.114693,0.098752,0.143136
L14/lightning-attn/mlp/prefill,8457.577,124,68.206268,0.103488,71.498878
L14/lightning-attn/post_attn_norm/decode,0.796,24,0.033173,0.008864,0.050688
L14/lightning-attn/post_attn_norm/prefill,146.654,124,1.182691,0.008992,1.231040
L14/lightning/chunk_simple_gla/prefill,294.882,122,2.417065,0.221312,2.693984
L14/lightning/fla_kernel/decode,6.414,24,0.267231,0.216352,0.426496
L14/lightning/fla_kernel/prefill,308.656,124,2.489165,0.259264,2.815360
L14/lightning/fla_state_load/decode,1.037,24,0.043224,0.032864,0.072320
L14/lightning/fla_state_load/prefill,7.347,124,0.059249,0.027552,0.105760
L14/lightning/fla_state_save/decode,1.417,24,0.059057,0.033472,0.128672
L14/lightning/fla_state_save/prefill,2.262,124,0.018239,0.014016,0.045696
L14/lightning/fused_recurrent_gla/decode,3.234,24,0.134755,0.106848,0.210336
L14/lightning/fused_recurrent_gla/prefill,0.232,2,0.116224,0.114176,0.118272
L14/lightning/o_norm/decode,0.473,24,0.019720,0.004768,0.033504
L14/lightning/o_norm/prefill,39.438,124,0.318052,0.028544,0.341120
L14/lightning/o_proj/decode,0.875,24,0.036449,0.023904,0.046368
L14/lightning/o_proj/prefill,633.320,124,5.107419,0.034528,5.354976
L14/lightning/qk_norm/decode,0.881,24,0.036711,0.013568,0.045280
L14/lightning/qk_norm/prefill,349.984,124,2.822452,0.025600,2.945344
L14/lightning/qkv_proj/decode,0.918,24,0.038255,0.028512,0.047808
L14/lightning/qkv_proj/prefill,1881.968,124,15.177157,0.043392,15.928032
L14/lightning/rope/decode,1.096,24,0.045665,0.015104,0.049632
L14/lightning/rope/prefill,438.317,124,3.534815,0.022144,3.681952
L14/lightning/sigmoid_gate/decode,1.133,24,0.047223,0.038560,0.060480
L14/lightning/sigmoid_gate/prefill,739.206,124,5.961341,0.048608,6.248736
L15/lightning-attn/attn/decode,13.166,24,0.548584,0.515360,0.591808
L15/lightning-attn/attn/prefill,4392.469,124,35.423136,0.585120,36.995522
L15/lightning-attn/input_norm/decode,0.111,24,0.004633,0.002720,0.011648
L15/lightning-attn/input_norm/prefill,42.835,124,0.345440,0.006112,0.361568
L15/lightning-attn/mlp/decode,2.769,24,0.115376,0.100384,0.140928
L15/lightning-attn/mlp/prefill,8470.990,124,68.314436,0.103488,71.552132
L15/lightning-attn/post_attn_norm/decode,0.787,24,0.032809,0.008928,0.042880
L15/lightning-attn/post_attn_norm/prefill,146.711,124,1.183151,0.008192,1.230752
L15/lightning/chunk_simple_gla/prefill,294.002,122,2.409853,0.163008,2.620960
L15/lightning/fla_kernel/decode,6.407,24,0.266956,0.216800,0.423328
L15/lightning/fla_kernel/prefill,307.660,124,2.481126,0.263552,2.746752
L15/lightning/fla_state_load/decode,1.039,24,0.043281,0.032928,0.075008
L15/lightning/fla_state_load/prefill,7.187,124,0.057957,0.025632,0.084192
L15/lightning/fla_state_save/decode,1.409,24,0.058709,0.034464,0.128960
L15/lightning/fla_state_save/prefill,2.258,124,0.018210,0.013792,0.042752
L15/lightning/fused_recurrent_gla/decode,3.224,24,0.134353,0.106464,0.205184
L15/lightning/fused_recurrent_gla/prefill,0.273,2,0.136512,0.115328,0.157696
L15/lightning/o_norm/decode,0.461,24,0.019193,0.004704,0.027264
L15/lightning/o_norm/prefill,39.466,124,0.318272,0.028448,0.339072
L15/lightning/o_proj/decode,0.879,24,0.036629,0.031200,0.051488
L15/lightning/o_proj/prefill,634.527,124,5.117153,0.034720,5.369024
L15/lightning/qk_norm/decode,0.901,24,0.037531,0.012480,0.056992
L15/lightning/qk_norm/prefill,350.150,124,2.823787,0.025760,2.945248
L15/lightning/qkv_proj/decode,0.900,24,0.037504,0.029920,0.042944
L15/lightning/qkv_proj/prefill,1882.676,124,15.182874,0.041728,15.901184
L15/lightning/rope/decode,1.133,24,0.047188,0.015648,0.056576
L15/lightning/rope/prefill,438.314,124,3.534789,0.022144,3.681920
L15/lightning/sigmoid_gate/decode,1.141,24,0.047545,0.038528,0.061888
L15/lightning/sigmoid_gate/prefill,738.798,124,5.958049,0.049312,6.248992
L16/minicpm4/attn/decode,6.649,24,0.277047,0.195424,0.313760
L16/minicpm4/attn/prefill,20657.581,124,166.593396,0.229472,417.006897
L16/minicpm4/attn_kernel/decode,2.756,24,0.114819,0.041472,0.136192
L16/minicpm4/attn_kernel/prefill,18561.052,124,149.685906,0.040224,399.388031
L16/minicpm4/input_norm/decode,0.115,24,0.004791,0.002752,0.011520
L16/minicpm4/input_norm/prefill,43.090,124,0.347499,0.006080,0.364480
L16/minicpm4/mlp/decode,2.811,24,0.117116,0.098720,0.148896
L16/minicpm4/mlp/prefill,8475.637,124,68.351915,0.101824,71.763229
L16/minicpm4/o_gate/decode,1.269,24,0.052884,0.045920,0.066176
L16/minicpm4/o_gate/prefill,732.794,124,5.909628,0.047968,6.204096
L16/minicpm4/o_proj/decode,0.985,24,0.041052,0.031520,0.053920
L16/minicpm4/o_proj/prefill,635.413,124,5.124296,0.033312,5.407200
L16/minicpm4/post_attn_norm/decode,0.851,24,0.035451,0.027232,0.038496
L16/minicpm4/post_attn_norm/prefill,146.740,124,1.183389,0.008832,1.232800
L16/minicpm4/qkv_proj/decode,0.855,24,0.035608,0.027488,0.045952
L16/minicpm4/qkv_proj/prefill,727.574,124,5.867536,0.040224,6.174528
L17/minicpm4/attn/decode,6.241,24,0.260059,0.243776,0.280832
L17/minicpm4/attn/prefill,20686.011,124,166.822672,0.229600,417.559998
L17/minicpm4/attn_kernel/decode,2.464,24,0.102685,0.090656,0.112032
L17/minicpm4/attn_kernel/prefill,18588.677,124,149.908682,0.040352,399.938599
L17/minicpm4/input_norm/decode,0.094,24,0.003927,0.003040,0.004832
L17/minicpm4/input_norm/prefill,43.049,124,0.347173,0.006432,0.365248
L17/minicpm4/mlp/decode,2.768,24,0.115352,0.092064,0.142336
L17/minicpm4/mlp/prefill,8481.632,124,68.400257,0.103424,71.730621
L17/minicpm4/o_gate/decode,1.203,24,0.050112,0.037408,0.065056
L17/minicpm4/o_gate/prefill,732.325,124,5.905846,0.045056,6.193472
L17/minicpm4/o_proj/decode,0.957,24,0.039887,0.031104,0.050848
L17/minicpm4/o_proj/prefill,635.605,124,5.125847,0.033344,5.394944
L17/minicpm4/post_attn_norm/decode,0.825,24,0.034381,0.026016,0.036960
L17/minicpm4/post_attn_norm/prefill,146.960,124,1.185164,0.009376,1.234112
L17/minicpm4/qkv_proj/decode,0.829,24,0.034535,0.028480,0.038944
L17/minicpm4/qkv_proj/prefill,728.861,124,5.877913,0.039520,6.178656
L18/lightning-attn/attn/decode,13.728,24,0.571980,0.540672,0.671008
L18/lightning-attn/attn/prefill,4403.273,124,35.510269,0.615264,37.433727
L18/lightning-attn/input_norm/decode,0.097,24,0.004059,0.002912,0.005152
L18/lightning-attn/input_norm/prefill,43.083,124,0.347446,0.004384,0.364672
L18/lightning-attn/mlp/decode,2.751,24,0.114620,0.099552,0.142336
L18/lightning-attn/mlp/prefill,8485.377,124,68.430458,0.101824,71.758530
L18/lightning-attn/post_attn_norm/decode,0.793,24,0.033051,0.008992,0.043392
L18/lightning-attn/post_attn_norm/prefill,146.960,124,1.185159,0.008352,1.237088
L18/lightning/chunk_simple_gla/prefill,296.120,122,2.427216,0.169280,2.629760
L18/lightning/fla_kernel/decode,6.763,24,0.281797,0.233984,0.438816
L18/lightning/fla_kernel/prefill,313.977,124,2.532069,0.278624,3.156352
L18/lightning/fla_state_load/decode,1.102,24,0.045916,0.036480,0.075136
L18/lightning/fla_state_load/prefill,10.417,124,0.084010,0.025568,0.403392
L18/lightning/fla_state_save/decode,1.453,24,0.060521,0.035968,0.133248
L18/lightning/fla_state_save/prefill,2.290,124,0.018467,0.013344,0.042176
L18/lightning/fused_recurrent_gla/decode,3.465,24,0.144381,0.116864,0.215456
L18/lightning/fused_recurrent_gla/prefill,0.254,2,0.127168,0.125056,0.129280
L18/lightning/o_norm/decode,0.473,24,0.019691,0.003936,0.028384
L18/lightning/o_norm/prefill,39.510,124,0.318627,0.028480,0.347232
L18/lightning/o_proj/decode,0.888,24,0.037019,0.032160,0.045728
L18/lightning/o_proj/prefill,635.892,124,5.128165,0.037952,5.397696
L18/lightning/qk_norm/decode,0.957,24,0.039873,0.030624,0.047456
L18/lightning/qk_norm/prefill,349.792,124,2.820906,0.023648,2.941184
L18/lightning/qkv_proj/decode,0.919,24,0.038283,0.029952,0.048160
L18/lightning/qkv_proj/prefill,1885.397,124,15.204813,0.040032,15.982368
L18/lightning/rope/decode,1.189,24,0.049537,0.048000,0.056704
L18/lightning/rope/prefill,438.178,124,3.533694,0.022176,3.679872
L18/lightning/sigmoid_gate/decode,1.151,24,0.047956,0.038560,0.059648
L18/lightning/sigmoid_gate/prefill,739.768,124,5.965871,0.049568,6.265632
L19/lightning-attn/attn/decode,13.816,24,0.575673,0.522848,0.688032
L19/lightning-attn/attn/prefill,4393.880,124,35.434517,0.590848,37.058945
L19/lightning-attn/input_norm/decode,0.104,24,0.004336,0.003776,0.006528
L19/lightning-attn/input_norm/prefill,43.035,124,0.347056,0.006272,0.366528
L19/lightning-attn/mlp/decode,2.768,24,0.115340,0.100096,0.141984
L19/lightning-attn/mlp/prefill,8470.066,124,68.306986,0.103584,71.498718
L19/lightning-attn/post_attn_norm/decode,0.800,24,0.033328,0.008864,0.045024
L19/lightning-attn/post_attn_norm/prefill,146.631,124,1.182505,0.010304,1.230464
L19/lightning/chunk_simple_gla/prefill,295.287,122,2.420387,0.161280,2.648832
L19/lightning/fla_kernel/decode,7.023,24,0.292617,0.224768,0.425088
L19/lightning/fla_kernel/prefill,309.457,124,2.495618,0.266144,2.772352
L19/lightning/fla_state_load/decode,1.020,24,0.042513,0.028512,0.072608
L19/lightning/fla_state_load/prefill,7.633,124,0.061553,0.025312,0.157696
L19/lightning/fla_state_save/decode,1.440,24,0.059987,0.034880,0.128672
L19/lightning/fla_state_save/prefill,2.259,124,0.018214,0.013824,0.045952
L19/lightning/fused_recurrent_gla/decode,3.823,24,0.159305,0.107520,0.236736
L19/lightning/fused_recurrent_gla/prefill,0.242,2,0.120976,0.115072,0.126880
L19/lightning/o_norm/decode,0.478,24,0.019928,0.004576,0.034176
L19/lightning/o_norm/prefill,39.559,124,0.319028,0.028448,0.337760
L19/lightning/o_proj/decode,0.875,24,0.036471,0.031776,0.046752
L19/lightning/o_proj/prefill,633.543,124,5.109218,0.034848,5.356928
L19/lightning/qk_norm/decode,0.890,24,0.037063,0.013216,0.048704
L19/lightning/qk_norm/prefill,350.059,124,2.823054,0.025568,2.943264
L19/lightning/qkv_proj/decode,0.916,24,0.038184,0.029888,0.045280
L19/lightning/qkv_proj/prefill,1883.257,124,15.187560,0.042112,15.901728
L19/lightning/rope/decode,1.110,24,0.046251,0.015680,0.051872
L19/lightning/rope/prefill,438.339,124,3.534995,0.020096,3.681920
L19/lightning/sigmoid_gate/decode,1.164,24,0.048519,0.040192,0.061088
L19/lightning/sigmoid_gate/prefill,738.911,124,5.958959,0.049152,6.246944
L20/lightning-attn/attn/decode,13.219,24,0.550811,0.518432,0.614752
L20/lightning-attn/attn/prefill,4433.805,124,35.756493,0.591840,45.455585
L20/lightning-attn/input_norm/decode,0.097,24,0.004051,0.003072,0.005120
L20/lightning-attn/input_norm/prefill,42.946,124,0.346335,0.005856,0.365632
L20/lightning-attn/mlp/decode,2.771,24,0.115459,0.101376,0.142304
L20/lightning-attn/mlp/prefill,8455.050,124,68.185889,0.103808,71.494781
L20/lightning-attn/post_attn_norm/decode,0.797,24,0.033225,0.008992,0.039936
L20/lightning-attn/post_attn_norm/prefill,146.749,124,1.183458,0.007680,1.232608
L20/lightning/chunk_simple_gla/prefill,331.705,122,2.718896,0.158560,11.521728
L20/lightning/fla_kernel/decode,6.445,24,0.268528,0.217568,0.427520
L20/lightning/fla_kernel/prefill,345.352,124,2.785095,0.260896,11.625856
L20/lightning/fla_state_load/decode,1.037,24,0.043227,0.032960,0.076960
L20/lightning/fla_state_load/prefill,7.230,124,0.058308,0.025120,0.083072
L20/lightning/fla_state_save/decode,1.397,24,0.058212,0.031904,0.128960
L20/lightning/fla_state_save/prefill,2.256,124,0.018191,0.013408,0.041216
L20/lightning/fused_recurrent_gla/decode,3.270,24,0.136232,0.108224,0.207264
L20/lightning/fused_recurrent_gla/prefill,0.244,2,0.122224,0.115296,0.129152
L20/lightning/o_norm/decode,0.448,24,0.018685,0.004288,0.027456
L20/lightning/o_norm/prefill,39.499,124,0.318542,0.022432,0.345216
L20/lightning/o_proj/decode,0.886,24,0.036913,0.030368,0.048800
L20/lightning/o_proj/prefill,635.310,124,5.123466,0.034336,5.376192
L20/lightning/qk_norm/decode,0.889,24,0.037052,0.013536,0.045248
L20/lightning/qk_norm/prefill,350.028,124,2.822803,0.025728,2.943264
L20/lightning/qkv_proj/decode,0.935,24,0.038952,0.030560,0.045696
L20/lightning/qkv_proj/prefill,1885.784,124,15.207933,0.044000,15.936320
L20/lightning/rope/decode,1.124,24,0.046827,0.021824,0.054432
L20/lightning/rope/prefill,438.283,124,3.534542,0.022144,3.681952
L20/lightning/sigmoid_gate/decode,1.161,24,0.048355,0.040608,0.059488
L20/lightning/sigmoid_gate/prefill,738.708,124,5.957323,0.049280,6.244672
L21/lightning-attn/attn/decode,13.151,24,0.547961,0.519296,0.612640
L21/lightning-attn/attn/prefill,4411.158,124,35.573855,0.595328,38.508961
L21/lightning-attn/input_norm/decode,0.114,24,0.004753,0.003072,0.010976
L21/lightning-attn/input_norm/prefill,43.189,124,0.348299,0.006112,0.365856
L21/lightning-attn/mlp/decode,2.740,24,0.114164,0.098816,0.137760
L21/lightning-attn/mlp/prefill,8474.357,124,68.341593,0.102752,72.868797
L21/lightning-attn/post_attn_norm/decode,0.785,24,0.032696,0.008800,0.044640
L21/lightning-attn/post_attn_norm/prefill,146.894,124,1.184633,0.008864,1.234752
L21/lightning/chunk_simple_gla/prefill,313.089,122,2.566300,0.157760,4.329824
L21/lightning/fla_kernel/decode,6.432,24,0.267984,0.217824,0.429824
L21/lightning/fla_kernel/prefill,327.146,124,2.638271,0.267328,4.435328
L21/lightning/fla_state_load/decode,1.030,24,0.042927,0.033120,0.074496
L21/lightning/fla_state_load/prefill,7.510,124,0.060566,0.024800,0.124000
L21/lightning/fla_state_save/decode,1.404,24,0.058488,0.034016,0.128704
L21/lightning/fla_state_save/prefill,2.246,124,0.018110,0.013632,0.041984
L21/lightning/fused_recurrent_gla/decode,3.261,24,0.135885,0.106976,0.206976
L21/lightning/fused_recurrent_gla/prefill,0.235,2,0.117504,0.114880,0.120128
L21/lightning/o_norm/decode,0.462,24,0.019267,0.004704,0.028128
L21/lightning/o_norm/prefill,39.474,124,0.318335,0.028128,0.345280
L21/lightning/o_proj/decode,0.879,24,0.036643,0.031392,0.047520
L21/lightning/o_proj/prefill,633.930,124,5.112342,0.033792,5.373344
L21/lightning/qk_norm/decode,0.874,24,0.036401,0.013184,0.047680
L21/lightning/qk_norm/prefill,349.674,124,2.819950,0.025344,2.941696
L21/lightning/qkv_proj/decode,0.910,24,0.037897,0.029536,0.045536
L21/lightning/qkv_proj/prefill,1881.681,124,15.174850,0.040352,15.907840
L21/lightning/rope/decode,1.134,24,0.047263,0.015712,0.053472
L21/lightning/rope/prefill,438.462,124,3.535982,0.022144,3.682944
L21/lightning/sigmoid_gate/decode,1.133,24,0.047207,0.038560,0.058880
L21/lightning/sigmoid_gate/prefill,739.633,124,5.964781,0.048608,6.257440
L22/minicpm4/attn/decode,6.604,24,0.275163,0.211232,0.306176
L22/minicpm4/attn/prefill,20828.849,124,167.974587,0.228864,420.217224
L22/minicpm4/attn_kernel/decode,2.735,24,0.113971,0.053376,0.125696
L22/minicpm4/attn_kernel/prefill,18731.276,124,151.058675,0.040224,402.694946
L22/minicpm4/input_norm/decode,0.097,24,0.004027,0.003072,0.005120
L22/minicpm4/input_norm/prefill,43.058,124,0.347241,0.006112,0.364672
L22/minicpm4/mlp/decode,2.823,24,0.117624,0.098272,0.148544
L22/minicpm4/mlp/prefill,8481.286,124,68.397467,0.103040,71.695969
L22/minicpm4/o_gate/decode,1.246,24,0.051917,0.045984,0.064608
L22/minicpm4/o_gate/prefill,734.215,124,5.921092,0.046816,6.214624
L22/minicpm4/o_proj/decode,0.979,24,0.040811,0.031648,0.051840
L22/minicpm4/o_proj/prefill,634.841,124,5.119687,0.032608,5.387680
L22/minicpm4/post_attn_norm/decode,0.863,24,0.035949,0.031616,0.041536
L22/minicpm4/post_attn_norm/prefill,146.922,124,1.184852,0.008448,1.237216
L22/minicpm4/qkv_proj/decode,0.844,24,0.035171,0.027488,0.041408
L22/minicpm4/qkv_proj/prefill,727.846,124,5.869723,0.039744,6.166240
L23/lightning-attn/attn/decode,14.044,24,0.585148,0.536928,0.707936
L23/lightning-attn/attn/prefill,4400.111,124,35.484769,0.603552,37.218719
L23/lightning-attn/input_norm/decode,0.105,24,0.004392,0.003456,0.010144
L23/lightning-attn/input_norm/prefill,43.085,124,0.347463,0.002912,0.363552
L23/lightning-attn/mlp/decode,2.771,24,0.115441,0.099424,0.140416
L23/lightning-attn/mlp/prefill,8489.843,124,68.466477,0.102720,71.797729
L23/lightning-attn/post_attn_norm/decode,0.811,24,0.033807,0.009120,0.045216
L23/lightning-attn/post_attn_norm/prefill,146.782,124,1.183723,0.008768,1.232800
L23/lightning/chunk_simple_gla/prefill,295.839,122,2.424914,0.169504,2.615616
L23/lightning/fla_kernel/decode,7.127,24,0.296947,0.234944,0.470912
L23/lightning/fla_kernel/prefill,311.633,124,2.513166,0.277856,2.938240
L23/lightning/fla_state_load/decode,1.146,24,0.047771,0.035296,0.087008
L23/lightning/fla_state_load/prefill,8.856,124,0.071423,0.024576,0.233728
L23/lightning/fla_state_save/decode,1.438,24,0.059904,0.035072,0.128672
L23/lightning/fla_state_save/prefill,2.246,124,0.018112,0.013888,0.043008
L23/lightning/fused_recurrent_gla/decode,3.420,24,0.142504,0.118688,0.211392
L23/lightning/fused_recurrent_gla/prefill,0.254,2,0.126816,0.124864,0.128768
L23/lightning/o_norm/decode,0.470,24,0.019592,0.004224,0.027584
L23/lightning/o_norm/prefill,39.648,124,0.319741,0.028672,0.349888
L23/lightning/o_proj/decode,0.874,24,0.036423,0.023264,0.051616
L23/lightning/o_proj/prefill,634.922,124,5.120335,0.034496,5.403872
L23/lightning/qk_norm/decode,0.960,24,0.039992,0.029792,0.045696
L23/lightning/qk_norm/prefill,349.671,124,2.819929,0.025984,2.939168
L23/lightning/qkv_proj/decode,0.925,24,0.038543,0.032640,0.045824
L23/lightning/qkv_proj/prefill,1883.910,124,15.192822,0.040608,15.959040
L23/lightning/rope/decode,1.179,24,0.049123,0.047776,0.051712
L23/lightning/rope/prefill,438.262,124,3.534371,0.020064,3.681920
L23/lightning/sigmoid_gate/decode,1.150,24,0.047909,0.038528,0.061312
L23/lightning/sigmoid_gate/prefill,741.292,124,5.978159,0.049792,6.279680
L24/lightning-attn/attn/decode,13.344,24,0.556008,0.530336,0.613728
L24/lightning-attn/attn/prefill,4396.211,124,35.453311,0.606880,37.320095
L24/lightning-attn/input_norm/decode,0.118,24,0.004899,0.003808,0.012288
L24/lightning-attn/input_norm/prefill,43.023,124,0.346963,0.006240,0.364544
L24/lightning-attn/mlp/decode,2.739,24,0.114117,0.099296,0.139680
L24/lightning-attn/mlp/prefill,8468.184,124,68.291809,0.102112,71.431267
L24/lightning-attn/post_attn_norm/decode,0.790,24,0.032931,0.008736,0.044576
L24/lightning-attn/post_attn_norm/prefill,146.574,124,1.182049,0.008896,1.231840
L24/lightning/chunk_simple_gla/prefill,295.213,122,2.419782,0.162848,2.666464
L24/lightning/fla_kernel/decode,6.514,24,0.271401,0.220768,0.427488
L24/lightning/fla_kernel/prefill,309.794,124,2.498340,0.269376,3.040896
L24/lightning/fla_state_load/decode,1.045,24,0.043529,0.033184,0.074688
L24/lightning/fla_state_load/prefill,7.992,124,0.064451,0.024992,0.327072
L24/lightning/fla_state_save/decode,1.422,24,0.059237,0.034688,0.128640
L24/lightning/fla_state_save/prefill,2.262,124,0.018245,0.013920,0.045696
L24/lightning/fused_recurrent_gla/decode,3.310,24,0.137909,0.110208,0.205216
L24/lightning/fused_recurrent_gla/prefill,0.237,2,0.118448,0.115552,0.121344
L24/lightning/o_norm/decode,0.473,24,0.019701,0.003968,0.031360
L24/lightning/o_norm/prefill,39.431,124,0.317990,0.028736,0.341536
L24/lightning/o_proj/decode,0.876,24,0.036513,0.024768,0.051872
L24/lightning/o_proj/prefill,633.394,124,5.108018,0.034464,5.362048
L24/lightning/qk_norm/decode,0.897,24,0.037395,0.013600,0.051328
L24/lightning/qk_norm/prefill,350.002,124,2.822593,0.025856,2.943040
L24/lightning/qkv_proj/decode,0.913,24,0.038035,0.029536,0.046080
L24/lightning/qkv_proj/prefill,1884.879,124,15.200635,0.041056,15.928288
L24/lightning/rope/decode,1.138,24,0.047412,0.017632,0.055200
L24/lightning/rope/prefill,438.230,124,3.534116,0.022144,3.681920
L24/lightning/sigmoid_gate/decode,1.150,24,0.047935,0.039968,0.059808
L24/lightning/sigmoid_gate/prefill,739.611,124,5.964609,0.048256,6.256960
L25/lightning-attn/attn/decode,13.204,24,0.550173,0.522080,0.596352
L25/lightning-attn/attn/prefill,4394.923,124,35.442930,0.596256,37.045666
L25/lightning-attn/input_norm/decode,0.101,24,0.004228,0.003104,0.006720
L25/lightning-attn/input_norm/prefill,42.978,124,0.346593,0.006112,0.365536
L25/lightning-attn/mlp/decode,2.728,24,0.113659,0.099008,0.139712
L25/lightning-attn/mlp/prefill,8471.962,124,68.322274,0.104576,71.546173
L25/lightning-attn/post_attn_norm/decode,0.783,24,0.032640,0.009088,0.043936
L25/lightning-attn/post_attn_norm/prefill,146.904,124,1.184709,0.009088,1.232928
L25/lightning/chunk_simple_gla/prefill,294.798,122,2.416379,0.160736,2.633600
L25/lightning/fla_kernel/decode,6.455,24,0.268961,0.222176,0.420032
L25/lightning/fla_kernel/prefill,309.005,124,2.491977,0.262304,2.824544
L25/lightning/fla_state_load/decode,1.035,24,0.043120,0.032128,0.074368
L25/lightning/fla_state_load/prefill,7.686,124,0.061981,0.027840,0.179872
L25/lightning/fla_state_save/decode,1.415,24,0.058965,0.035200,0.128672
L25/lightning/fla_state_save/prefill,2.247,124,0.018125,0.013760,0.042368
L25/lightning/fused_recurrent_gla/decode,3.272,24,0.136344,0.107648,0.203296
L25/lightning/fused_recurrent_gla/prefill,0.245,2,0.122496,0.117952,0.127040
L25/lightning/o_norm/decode,0.483,24,0.020128,0.004160,0.030752
L25/lightning/o_norm/prefill,39.424,124,0.317934,0.027872,0.343616
L25/lightning/o_proj/decode,0.878,24,0.036597,0.032256,0.045792
L25/lightning/o_proj/prefill,633.167,124,5.106185,0.034720,5.352960
L25/lightning/qk_norm/decode,0.875,24,0.036453,0.013504,0.043904
L25/lightning/qk_norm/prefill,350.442,124,2.826147,0.025984,2.945184
L25/lightning/qkv_proj/decode,0.909,24,0.037891,0.029440,0.053984
L25/lightning/qkv_proj/prefill,1884.663,124,15.198897,0.041120,15.928320
L25/lightning/rope/decode,1.119,24,0.046641,0.016480,0.054592
L25/lightning/rope/prefill,438.307,124,3.534734,0.020096,3.686048
L25/lightning/sigmoid_gate/decode,1.162,24,0.048399,0.038176,0.065280
L25/lightning/sigmoid_gate/prefill,739.056,124,5.960132,0.050144,6.246880
L26/lightning-attn/attn/decode,13.140,24,0.547509,0.515904,0.603520
L26/lightning-attn/attn/prefill,4397.412,124,35.462996,0.590592,37.105057
L26/lightning-attn/input_norm/decode,0.100,24,0.004165,0.003072,0.006272
L26/lightning-attn/input_norm/prefill,43.118,124,0.347726,0.011008,0.364640
L26/lightning-attn/mlp/decode,2.753,24,0.114700,0.098880,0.139296
L26/lightning-attn/mlp/prefill,8470.796,124,68.312874,0.102208,71.593216
L26/lightning-attn/post_attn_norm/decode,0.777,24,0.032385,0.009088,0.038944
L26/lightning-attn/post_attn_norm/prefill,146.978,124,1.185307,0.007680,1.234848
L26/lightning/chunk_simple_gla/prefill,296.959,122,2.434089,0.163744,2.656064
L26/lightning/fla_kernel/decode,6.445,24,0.268535,0.216928,0.430144
L26/lightning/fla_kernel/prefill,310.625,124,2.505040,0.261952,2.769440
L26/lightning/fla_state_load/decode,1.023,24,0.042631,0.032288,0.074496
L26/lightning/fla_state_load/prefill,7.199,124,0.058053,0.024768,0.079360
L26/lightning/fla_state_save/decode,1.403,24,0.058439,0.034528,0.128960
L26/lightning/fla_state_save/prefill,2.310,124,0.018628,0.013536,0.042880
L26/lightning/fused_recurrent_gla/decode,3.271,24,0.136281,0.106656,0.208640
L26/lightning/fused_recurrent_gla/prefill,0.238,2,0.119248,0.114016,0.124480
L26/lightning/o_norm/decode,0.449,24,0.018728,0.003808,0.027136
L26/lightning/o_norm/prefill,39.351,124,0.317349,0.028416,0.345216
L26/lightning/o_proj/decode,0.880,24,0.036651,0.031392,0.045728
L26/lightning/o_proj/prefill,635.498,124,5.124987,0.034112,5.381472
L26/lightning/qk_norm/decode,0.871,24,0.036285,0.013568,0.048064
L26/lightning/qk_norm/prefill,350.010,124,2.822664,0.025920,2.943104
L26/lightning/qkv_proj/decode,0.922,24,0.038425,0.029536,0.044928
L26/lightning/qkv_proj/prefill,1882.556,124,15.181904,0.041504,15.924128
L26/lightning/rope/decode,1.105,24,0.046056,0.015744,0.054688
L26/lightning/rope/prefill,438.294,124,3.534625,0.022144,3.688096
L26/lightning/sigmoid_gate/decode,1.152,24,0.047983,0.040288,0.066304
L26/lightning/sigmoid_gate/prefill,740.310,124,5.970244,0.048896,6.253280
L27/lightning-attn/attn/decode,13.323,24,0.555125,0.521632,0.606496
