key,total_ms,count,avg_ms,min_ms,max_ms
L00/minicpm4/attn/decode,231.802,8,28.975252,0.508992,222.310623
L00/minicpm4/attn/prefill,5245.285,28,187.331625,2.090784,470.772308
L00/minicpm4/attn_kernel/decode,209.801,8,26.225152,0.340256,201.737411
L00/minicpm4/attn_kernel/prefill,4929.839,28,176.065688,1.739200,460.852905
L00/minicpm4/input_norm/decode,0.820,8,0.102508,0.025856,0.561344
L00/minicpm4/input_norm/prefill,8.975,28,0.320547,0.057152,0.367328
L00/minicpm4/mlp/decode,1.087,8,0.135928,0.096448,0.383840
L00/minicpm4/mlp/prefill,1132.663,28,40.452254,0.113696,68.147392
L00/minicpm4/o_gate/decode,2.678,8,0.334780,0.026112,2.286048
L00/minicpm4/o_gate/prefill,101.086,28,3.610230,0.119040,5.766848
L00/minicpm4/o_proj/decode,0.334,8,0.041708,0.030144,0.071456
L00/minicpm4/o_proj/prefill,80.617,28,2.879169,0.057120,4.997088
L00/minicpm4/post_attn_norm/decode,0.405,8,0.050628,0.037280,0.100128
L00/minicpm4/post_attn_norm/prefill,29.887,28,1.067378,0.039648,1.230496
L00/minicpm4/qkv_proj/decode,18.522,8,2.315300,0.042816,18.102016
L00/minicpm4/qkv_proj/prefill,133.327,28,4.761690,0.088000,5.981760
L01/lightning-attn/attn/decode,9.513,8,1.189088,0.517664,5.027040
L01/lightning-attn/attn/prefill,912.471,28,32.588238,0.790912,52.530560
L01/lightning-attn/input_norm/decode,0.100,8,0.012520,0.003840,0.032896
L01/lightning-attn/input_norm/prefill,8.737,28,0.312043,0.004096,0.362592
L01/lightning-attn/mlp/decode,0.813,8,0.101664,0.096160,0.110400
L01/lightning-attn/mlp/prefill,1731.857,28,61.852030,0.099104,82.237473
L01/lightning-attn/post_attn_norm/decode,0.290,8,0.036228,0.032384,0.043264
L01/lightning-attn/post_attn_norm/prefill,38.609,28,1.378886,0.012480,2.281248
L01/lightning/chunk_simple_gla/prefill,85.700,26,3.296139,0.441600,8.192160
L01/lightning/fla_kernel/decode,5.639,8,0.704920,0.231168,3.315712
L01/lightning/fla_kernel/prefill,94.090,28,3.360357,0.426272,8.376608
L01/lightning/fla_state_load/decode,0.699,8,0.087332,0.036544,0.401248
L01/lightning/fla_state_load/prefill,5.013,28,0.179032,0.032608,2.688064
L01/lightning/fla_state_save/decode,0.358,8,0.044744,0.032832,0.086720
L01/lightning/fla_state_save/prefill,0.625,28,0.022313,0.009376,0.076992
L01/lightning/fused_recurrent_gla/decode,4.234,8,0.529256,0.119104,2.766880
L01/lightning/fused_recurrent_gla/prefill,1.465,2,0.732640,0.211104,1.254176
L01/lightning/o_norm/decode,0.219,8,0.027360,0.023872,0.035968
L01/lightning/o_norm/prefill,9.914,28,0.354075,0.028576,0.899872
L01/lightning/o_proj/decode,0.261,8,0.032580,0.030240,0.037472
L01/lightning/o_proj/prefill,158.935,28,5.676266,0.033664,10.165664
L01/lightning/qk_norm/decode,0.329,8,0.041064,0.029056,0.059296
L01/lightning/qk_norm/prefill,69.520,28,2.482848,0.025632,3.183680
L01/lightning/qkv_proj/decode,0.331,8,0.041360,0.035872,0.056608
L01/lightning/qkv_proj/prefill,317.765,28,11.348752,0.052704,16.440384
L01/lightning/rope/decode,1.717,8,0.214568,0.044864,1.352128
L01/lightning/rope/prefill,91.942,28,3.283643,0.060960,5.406304
L01/lightning/sigmoid_gate/decode,0.382,8,0.047800,0.042432,0.060256
L01/lightning/sigmoid_gate/prefill,169.950,28,6.069648,0.047968,11.637408
L02/lightning-attn/attn/decode,4.055,8,0.506816,0.478048,0.566656
L02/lightning-attn/attn/prefill,792.256,28,28.294857,0.625088,36.069824
L02/lightning-attn/input_norm/decode,0.038,8,0.004804,0.003584,0.010272
L02/lightning-attn/input_norm/prefill,8.734,28,0.311914,0.003072,0.366592
L02/lightning-attn/mlp/decode,0.799,8,0.099928,0.096544,0.104800
L02/lightning-attn/mlp/prefill,1657.066,28,59.180932,0.100640,74.823135
L02/lightning-attn/post_attn_norm/decode,0.271,8,0.033820,0.032064,0.036480
L02/lightning-attn/post_attn_norm/prefill,29.988,28,1.071017,0.009216,1.231392
L02/lightning/chunk_simple_gla/prefill,57.300,26,2.203846,0.207552,2.422208
L02/lightning/fla_kernel/decode,1.734,8,0.216728,0.203712,0.240032
L02/lightning/fla_kernel/prefill,60.584,28,2.163721,0.291552,2.526560
L02/lightning/fla_state_load/decode,0.264,8,0.032940,0.030496,0.037184
L02/lightning/fla_state_load/prefill,1.578,28,0.056351,0.023744,0.078496
L02/lightning/fla_state_save/decode,0.263,8,0.032908,0.031104,0.036000
L02/lightning/fla_state_save/prefill,0.480,28,0.017133,0.009536,0.046784
L02/lightning/fused_recurrent_gla/decode,0.900,8,0.112448,0.103840,0.127456
L02/lightning/fused_recurrent_gla/prefill,0.277,2,0.138560,0.137632,0.139488
L02/lightning/o_norm/decode,0.201,8,0.025084,0.022272,0.030912
L02/lightning/o_norm/prefill,8.442,28,0.301513,0.026624,0.348864
L02/lightning/o_proj/decode,0.245,8,0.030564,0.028768,0.033728
L02/lightning/o_proj/prefill,110.893,28,3.960459,0.036832,5.462432
L02/lightning/qk_norm/decode,0.310,8,0.038688,0.027904,0.045408
L02/lightning/qk_norm/prefill,67.428,28,2.408145,0.025600,2.910496
L02/lightning/qkv_proj/decode,0.315,8,0.039404,0.036672,0.044320
L02/lightning/qkv_proj/prefill,323.309,28,11.546753,0.040800,15.930144
L02/lightning/rope/decode,0.359,8,0.044828,0.042176,0.048928
L02/lightning/rope/prefill,89.353,28,3.191185,0.022144,3.690144
L02/lightning/sigmoid_gate/decode,0.339,8,0.042420,0.039328,0.047328
L02/lightning/sigmoid_gate/prefill,131.923,28,4.711530,0.046592,6.110496
L03/lightning-attn/attn/decode,3.855,8,0.481896,0.463264,0.517312
L03/lightning-attn/attn/prefill,878.987,28,31.392381,0.555904,38.599968
L03/lightning-attn/input_norm/decode,0.032,8,0.004004,0.003840,0.004128
L03/lightning-attn/input_norm/prefill,8.740,28,0.312147,0.006208,0.363616
L03/lightning-attn/mlp/decode,0.802,8,0.100216,0.096320,0.103808
L03/lightning-attn/mlp/prefill,1556.695,28,55.596234,0.101664,68.899170
L03/lightning-attn/post_attn_norm/decode,0.264,8,0.032968,0.031552,0.034880
L03/lightning-attn/post_attn_norm/prefill,29.788,28,1.063855,0.009344,1.230080
L03/lightning/chunk_simple_gla/prefill,59.074,26,2.272063,0.163808,2.597248
L03/lightning/fla_kernel/decode,1.621,8,0.202660,0.194016,0.218080
L03/lightning/fla_kernel/prefill,62.189,28,2.221053,0.253152,2.704832
L03/lightning/fla_state_load/decode,0.248,8,0.030964,0.028864,0.035424
L03/lightning/fla_state_load/prefill,1.448,28,0.051718,0.024128,0.074400
L03/lightning/fla_state_save/decode,0.248,8,0.030988,0.029600,0.035072
L03/lightning/fla_state_save/prefill,0.536,28,0.019160,0.011904,0.039840
L03/lightning/fused_recurrent_gla/decode,0.827,8,0.103344,0.097504,0.112064
L03/lightning/fused_recurrent_gla/prefill,0.239,2,0.119344,0.119104,0.119584
L03/lightning/o_norm/decode,0.194,8,0.024208,0.021984,0.030528
L03/lightning/o_norm/prefill,8.215,28,0.293410,0.026112,0.346240
L03/lightning/o_proj/decode,0.252,8,0.031472,0.028224,0.035776
L03/lightning/o_proj/prefill,121.114,28,4.325507,0.032576,5.426432
L03/lightning/qk_norm/decode,0.285,8,0.035600,0.026688,0.041216
L03/lightning/qk_norm/prefill,70.862,28,2.530790,0.025696,3.024480
L03/lightning/qkv_proj/decode,0.303,8,0.037828,0.036096,0.040256
L03/lightning/qkv_proj/prefill,382.571,28,13.663235,0.040864,17.261185
L03/lightning/rope/decode,0.343,8,0.042872,0.040800,0.046880
L03/lightning/rope/prefill,88.945,28,3.176605,0.022144,3.678880
L03/lightning/sigmoid_gate/decode,0.332,8,0.041484,0.039168,0.043904
L03/lightning/sigmoid_gate/prefill,144.796,28,5.171297,0.044224,6.360576
L04/lightning-attn/attn/decode,3.792,8,0.473972,0.445472,0.516096
L04/lightning-attn/attn/prefill,853.988,28,30.499586,0.538784,37.038784
L04/lightning-attn/input_norm/decode,0.030,8,0.003812,0.002880,0.004128
L04/lightning-attn/input_norm/prefill,8.721,28,0.311475,0.004064,0.362368
L04/lightning-attn/mlp/decode,0.793,8,0.099096,0.097088,0.102464
L04/lightning-attn/mlp/prefill,1648.039,28,58.858544,0.100448,70.304291
L04/lightning-attn/post_attn_norm/decode,0.265,8,0.033112,0.031328,0.036416
L04/lightning-attn/post_attn_norm/prefill,29.815,28,1.064823,0.008832,1.232832
L04/lightning/chunk_simple_gla/prefill,57.844,26,2.224752,0.151168,2.529888
L04/lightning/fla_kernel/decode,1.600,8,0.200024,0.192288,0.215136
L04/lightning/fla_kernel/prefill,60.880,28,2.174288,0.245664,2.633120
L04/lightning/fla_state_load/decode,0.242,8,0.030276,0.028864,0.031808
L04/lightning/fla_state_load/prefill,1.421,28,0.050746,0.022272,0.093312
L04/lightning/fla_state_save/decode,0.244,8,0.030476,0.029248,0.032128
