timestamp, memory.used [MiB], memory.total [MiB], utilization.gpu [%], utilization.memory [%], power.draw [W]
2026/04/02 19:25:40.283, 3 MiB, 97887 MiB, 0 %, 0 %, 21.92 W
2026/04/02 19:25:42.284, 3 MiB, 97887 MiB, 0 %, 0 %, 21.91 W
2026/04/02 19:25:44.285, 3 MiB, 97887 MiB, 0 %, 0 %, 22.15 W
2026/04/02 19:25:46.286, 3 MiB, 97887 MiB, 0 %, 0 %, 21.80 W
2026/04/02 19:25:48.287, 3 MiB, 97887 MiB, 0 %, 0 %, 22.31 W
2026/04/02 19:25:50.287, 3 MiB, 97887 MiB, 0 %, 0 %, 21.71 W
2026/04/02 19:25:52.288, 3 MiB, 97887 MiB, 0 %, 0 %, 21.79 W
2026/04/02 19:25:54.289, 3 MiB, 97887 MiB, 0 %, 0 %, 21.98 W
2026/04/02 19:25:56.290, 3 MiB, 97887 MiB, 0 %, 0 %, 21.81 W
2026/04/02 19:25:58.291, 3 MiB, 97887 MiB, 0 %, 0 %, 21.77 W
2026/04/02 19:26:00.291, 3 MiB, 97887 MiB, 0 %, 0 %, 21.86 W
2026/04/02 19:26:02.291, 3 MiB, 97887 MiB, 0 %, 0 %, 21.88 W
2026/04/02 19:26:04.292, 3 MiB, 97887 MiB, 0 %, 0 %, 21.97 W
2026/04/02 19:26:06.293, 3 MiB, 97887 MiB, 0 %, 0 %, 21.77 W
2026/04/02 19:26:08.293, 3 MiB, 97887 MiB, 0 %, 0 %, 21.86 W
2026/04/02 19:26:10.294, 3 MiB, 97887 MiB, 0 %, 0 %, 21.97 W
2026/04/02 19:26:12.295, 3 MiB, 97887 MiB, 0 %, 0 %, 22.36 W
2026/04/02 19:26:14.295, 3 MiB, 97887 MiB, 0 %, 0 %, 21.64 W
2026/04/02 19:26:16.296, 3 MiB, 97887 MiB, 0 %, 0 %, 21.75 W
2026/04/02 19:26:18.297, 3 MiB, 97887 MiB, 0 %, 0 %, 22.33 W
2026/04/02 19:26:20.298, 3 MiB, 97887 MiB, 0 %, 0 %, 21.87 W
2026/04/02 19:26:22.299, 3 MiB, 97887 MiB, 0 %, 0 %, 21.79 W
2026/04/02 19:26:24.299, 3 MiB, 97887 MiB, 0 %, 0 %, 22.19 W
2026/04/02 19:26:26.300, 3 MiB, 97887 MiB, 0 %, 0 %, 22.09 W
2026/04/02 19:26:28.301, 3 MiB, 97887 MiB, 0 %, 0 %, 22.42 W
2026/04/02 19:26:30.301, 3 MiB, 97887 MiB, 0 %, 0 %, 22.25 W
2026/04/02 19:26:32.302, 3 MiB, 97887 MiB, 0 %, 0 %, 22.22 W
2026/04/02 19:26:34.302, 3 MiB, 97887 MiB, 0 %, 0 %, 21.87 W
2026/04/02 19:26:36.303, 3 MiB, 97887 MiB, 0 %, 0 %, 22.03 W
2026/04/02 19:26:38.304, 3 MiB, 97887 MiB, 0 %, 0 %, 22.00 W
2026/04/02 19:26:40.305, 3 MiB, 97887 MiB, 0 %, 0 %, 21.97 W
2026/04/02 19:26:42.305, 3 MiB, 97887 MiB, 0 %, 0 %, 22.31 W
2026/04/02 19:26:44.306, 3 MiB, 97887 MiB, 0 %, 0 %, 21.96 W
2026/04/02 19:26:46.307, 3 MiB, 97887 MiB, 0 %, 0 %, 21.96 W
2026/04/02 19:26:48.307, 3 MiB, 97887 MiB, 0 %, 0 %, 22.31 W
2026/04/02 19:26:50.308, 3 MiB, 97887 MiB, 0 %, 0 %, 21.95 W
2026/04/02 19:26:52.309, 3 MiB, 97887 MiB, 0 %, 0 %, 21.52 W
2026/04/02 19:26:54.309, 3 MiB, 97887 MiB, 0 %, 0 %, 21.27 W
2026/04/02 19:26:56.310, 3 MiB, 97887 MiB, 0 %, 0 %, 21.47 W
2026/04/02 19:26:58.311, 3 MiB, 97887 MiB, 0 %, 0 %, 21.46 W
2026/04/02 19:27:00.311, 3 MiB, 97887 MiB, 0 %, 0 %, 21.65 W
2026/04/02 19:27:02.312, 3 MiB, 97887 MiB, 0 %, 0 %, 21.58 W
2026/04/02 19:27:04.313, 3 MiB, 97887 MiB, 0 %, 0 %, 21.56 W
2026/04/02 19:27:06.314, 3 MiB, 97887 MiB, 0 %, 0 %, 21.76 W
2026/04/02 19:27:08.315, 3 MiB, 97887 MiB, 0 %, 0 %, 22.09 W
2026/04/02 19:27:10.316, 3 MiB, 97887 MiB, 0 %, 0 %, 21.88 W
2026/04/02 19:27:12.316, 3 MiB, 97887 MiB, 0 %, 0 %, 21.83 W
2026/04/02 19:27:14.317, 3 MiB, 97887 MiB, 0 %, 0 %, 21.49 W
2026/04/02 19:27:16.318, 3 MiB, 97887 MiB, 0 %, 0 %, 21.85 W
2026/04/02 19:27:18.318, 3 MiB, 97887 MiB, 0 %, 0 %, 21.96 W
2026/04/02 19:27:20.319, 3 MiB, 97887 MiB, 0 %, 0 %, 21.97 W
2026/04/02 19:27:22.320, 3 MiB, 97887 MiB, 0 %, 0 %, 22.45 W
2026/04/02 19:27:24.320, 3 MiB, 97887 MiB, 0 %, 0 %, 22.22 W
2026/04/02 19:27:26.321, 3 MiB, 97887 MiB, 0 %, 0 %, 22.32 W
2026/04/02 19:27:28.322, 3 MiB, 97887 MiB, 0 %, 0 %, 22.58 W
2026/04/02 19:27:30.323, 3 MiB, 97887 MiB, 0 %, 0 %, 22.29 W
2026/04/02 19:27:32.324, 3 MiB, 97887 MiB, 0 %, 0 %, 22.57 W
2026/04/02 19:27:34.324, 3 MiB, 97887 MiB, 0 %, 0 %, 22.20 W
2026/04/02 19:27:36.325, 3 MiB, 97887 MiB, 0 %, 0 %, 22.68 W
2026/04/02 19:27:38.326, 3 MiB, 97887 MiB, 0 %, 0 %, 22.15 W
2026/04/02 19:27:40.327, 3 MiB, 97887 MiB, 0 %, 0 %, 22.37 W
2026/04/02 19:27:42.328, 3 MiB, 97887 MiB, 0 %, 0 %, 22.22 W
2026/04/02 19:27:44.328, 3 MiB, 97887 MiB, 0 %, 0 %, 22.24 W
2026/04/02 19:27:46.329, 3 MiB, 97887 MiB, 0 %, 0 %, 22.50 W
2026/04/02 19:27:48.330, 3 MiB, 97887 MiB, 0 %, 0 %, 22.40 W
2026/04/02 19:27:50.331, 3 MiB, 97887 MiB, 0 %, 0 %, 22.50 W
2026/04/02 19:27:52.332, 3 MiB, 97887 MiB, 0 %, 0 %, 22.54 W
2026/04/02 19:27:54.332, 3 MiB, 97887 MiB, 0 %, 0 %, 22.44 W
2026/04/02 19:27:56.333, 3 MiB, 97887 MiB, 0 %, 0 %, 22.43 W
2026/04/02 19:27:58.334, 3 MiB, 97887 MiB, 0 %, 0 %, 22.51 W
2026/04/02 19:28:00.335, 3 MiB, 97887 MiB, 0 %, 0 %, 22.36 W
2026/04/02 19:28:02.335, 3 MiB, 97887 MiB, 0 %, 0 %, 22.61 W
2026/04/02 19:28:04.336, 3 MiB, 97887 MiB, 0 %, 0 %, 22.57 W
2026/04/02 19:28:06.337, 3 MiB, 97887 MiB, 0 %, 0 %, 22.23 W
2026/04/02 19:28:08.337, 3 MiB, 97887 MiB, 0 %, 0 %, 22.30 W
2026/04/02 19:28:10.338, 3 MiB, 97887 MiB, 0 %, 0 %, 22.16 W
2026/04/02 19:28:12.339, 3 MiB, 97887 MiB, 0 %, 0 %, 22.38 W
2026/04/02 19:28:14.340, 3 MiB, 97887 MiB, 0 %, 0 %, 21.90 W
2026/04/02 19:28:16.341, 3 MiB, 97887 MiB, 0 %, 0 %, 21.97 W
2026/04/02 19:28:18.341, 3 MiB, 97887 MiB, 0 %, 0 %, 21.64 W
2026/04/02 19:28:20.342, 3 MiB, 97887 MiB, 0 %, 0 %, 21.66 W
2026/04/02 19:28:22.343, 3 MiB, 97887 MiB, 0 %, 0 %, 22.22 W
2026/04/02 19:28:24.344, 3 MiB, 97887 MiB, 0 %, 0 %, 22.40 W
2026/04/02 19:28:26.345, 3 MiB, 97887 MiB, 0 %, 0 %, 22.23 W
2026/04/02 19:28:28.345, 3 MiB, 97887 MiB, 0 %, 0 %, 22.42 W
2026/04/02 19:28:30.346, 3 MiB, 97887 MiB, 0 %, 0 %, 22.03 W
2026/04/02 19:28:32.347, 3 MiB, 97887 MiB, 0 %, 0 %, 22.20 W
2026/04/02 19:28:34.347, 3 MiB, 97887 MiB, 0 %, 0 %, 22.27 W
2026/04/02 19:28:36.348, 3 MiB, 97887 MiB, 0 %, 0 %, 22.30 W
2026/04/02 19:28:38.349, 3 MiB, 97887 MiB, 0 %, 0 %, 22.13 W
2026/04/02 19:28:40.350, 3 MiB, 97887 MiB, 0 %, 0 %, 22.28 W
2026/04/02 19:28:42.351, 3 MiB, 97887 MiB, 0 %, 0 %, 22.23 W
2026/04/02 19:28:44.351, 3 MiB, 97887 MiB, 0 %, 0 %, 22.70 W
2026/04/02 19:28:46.352, 3 MiB, 97887 MiB, 0 %, 0 %, 22.57 W
2026/04/02 19:28:48.353, 3 MiB, 97887 MiB, 0 %, 0 %, 22.37 W
2026/04/02 19:28:50.354, 3 MiB, 97887 MiB, 0 %, 0 %, 22.59 W
2026/04/02 19:28:52.354, 3 MiB, 97887 MiB, 0 %, 0 %, 22.67 W
2026/04/02 19:28:54.355, 3 MiB, 97887 MiB, 0 %, 0 %, 22.62 W
2026/04/02 19:28:56.356, 3 MiB, 97887 MiB, 0 %, 0 %, 22.13 W
2026/04/02 19:28:58.357, 3 MiB, 97887 MiB, 0 %, 0 %, 22.20 W
2026/04/02 19:29:00.358, 3 MiB, 97887 MiB, 0 %, 0 %, 22.20 W
2026/04/02 19:29:02.358, 3 MiB, 97887 MiB, 0 %, 0 %, 22.48 W
2026/04/02 19:29:04.359, 3 MiB, 97887 MiB, 0 %, 0 %, 22.17 W
2026/04/02 19:29:06.360, 3 MiB, 97887 MiB, 0 %, 0 %, 22.46 W
2026/04/02 19:29:08.360, 3 MiB, 97887 MiB, 0 %, 0 %, 22.40 W
2026/04/02 19:29:10.361, 3 MiB, 97887 MiB, 0 %, 0 %, 22.57 W
2026/04/02 19:29:12.362, 3 MiB, 97887 MiB, 0 %, 0 %, 21.90 W
2026/04/02 19:29:14.363, 3 MiB, 97887 MiB, 0 %, 0 %, 21.79 W
2026/04/02 19:29:16.363, 3 MiB, 97887 MiB, 0 %, 0 %, 21.72 W
2026/04/02 19:29:18.364, 3 MiB, 97887 MiB, 0 %, 0 %, 21.79 W
2026/04/02 19:29:20.365, 3 MiB, 97887 MiB, 0 %, 0 %, 22.25 W
2026/04/02 19:29:22.366, 3 MiB, 97887 MiB, 0 %, 0 %, 22.14 W
2026/04/02 19:29:24.367, 3 MiB, 97887 MiB, 0 %, 0 %, 22.07 W
2026/04/02 19:29:26.367, 3 MiB, 97887 MiB, 0 %, 0 %, 22.09 W
2026/04/02 19:29:28.368, 3 MiB, 97887 MiB, 0 %, 0 %, 22.18 W
2026/04/02 19:29:30.369, 3 MiB, 97887 MiB, 0 %, 0 %, 22.42 W
2026/04/02 19:29:32.370, 3 MiB, 97887 MiB, 0 %, 0 %, 22.38 W
2026/04/02 19:29:34.370, 3 MiB, 97887 MiB, 0 %, 0 %, 22.39 W
2026/04/02 19:29:36.371, 3 MiB, 97887 MiB, 0 %, 0 %, 22.62 W
2026/04/02 19:29:38.372, 3 MiB, 97887 MiB, 0 %, 0 %, 22.58 W
2026/04/02 19:29:40.372, 3 MiB, 97887 MiB, 0 %, 0 %, 22.60 W
2026/04/02 19:29:42.373, 3 MiB, 97887 MiB, 0 %, 0 %, 22.65 W
2026/04/02 19:29:44.374, 3 MiB, 97887 MiB, 0 %, 0 %, 22.59 W
2026/04/02 19:29:46.375, 3 MiB, 97887 MiB, 0 %, 0 %, 22.18 W
2026/04/02 19:29:48.376, 3 MiB, 97887 MiB, 0 %, 0 %, 22.15 W
2026/04/02 19:29:50.376, 3 MiB, 97887 MiB, 0 %, 0 %, 22.65 W
2026/04/02 19:29:52.377, 3 MiB, 97887 MiB, 0 %, 0 %, 22.18 W
2026/04/02 19:29:54.378, 3 MiB, 97887 MiB, 0 %, 0 %, 21.47 W
2026/04/02 19:29:56.379, 3 MiB, 97887 MiB, 0 %, 0 %, 21.65 W
2026/04/02 19:29:58.379, 3 MiB, 97887 MiB, 0 %, 0 %, 22.03 W
2026/04/02 19:30:00.380, 3 MiB, 97887 MiB, 0 %, 0 %, 22.18 W
2026/04/02 19:30:02.381, 3 MiB, 97887 MiB, 0 %, 0 %, 22.17 W
2026/04/02 19:30:04.382, 3 MiB, 97887 MiB, 0 %, 0 %, 21.83 W
2026/04/02 19:30:06.382, 3 MiB, 97887 MiB, 0 %, 0 %, 22.07 W
2026/04/02 19:30:08.383, 3 MiB, 97887 MiB, 0 %, 0 %, 22.07 W
2026/04/02 19:30:10.384, 3 MiB, 97887 MiB, 0 %, 0 %, 22.35 W
2026/04/02 19:30:12.385, 3 MiB, 97887 MiB, 0 %, 0 %, 22.22 W
2026/04/02 19:30:14.386, 3 MiB, 97887 MiB, 0 %, 0 %, 22.56 W
2026/04/02 19:30:16.387, 3 MiB, 97887 MiB, 0 %, 0 %, 22.69 W
2026/04/02 19:30:18.387, 3 MiB, 97887 MiB, 0 %, 0 %, 22.24 W
2026/04/02 19:30:20.388, 3 MiB, 97887 MiB, 0 %, 0 %, 22.34 W
2026/04/02 19:30:22.389, 3 MiB, 97887 MiB, 0 %, 0 %, 22.28 W
2026/04/02 19:30:24.390, 3 MiB, 97887 MiB, 0 %, 0 %, 22.10 W
2026/04/02 19:30:26.391, 3 MiB, 97887 MiB, 0 %, 0 %, 22.19 W
2026/04/02 19:30:28.392, 3 MiB, 97887 MiB, 0 %, 0 %, 22.40 W
2026/04/02 19:30:30.393, 3 MiB, 97887 MiB, 0 %, 0 %, 21.50 W
2026/04/02 19:30:32.394, 3 MiB, 97887 MiB, 0 %, 0 %, 21.50 W
2026/04/02 19:30:34.394, 3 MiB, 97887 MiB, 0 %, 0 %, 21.70 W
2026/04/02 19:30:36.395, 3 MiB, 97887 MiB, 0 %, 0 %, 21.76 W
2026/04/02 19:30:38.396, 3 MiB, 97887 MiB, 0 %, 0 %, 21.75 W
2026/04/02 19:30:40.397, 3 MiB, 97887 MiB, 0 %, 0 %, 21.92 W
2026/04/02 19:30:42.398, 3 MiB, 97887 MiB, 0 %, 0 %, 21.41 W
2026/04/02 19:30:44.399, 3 MiB, 97887 MiB, 0 %, 0 %, 21.91 W
2026/04/02 19:30:46.400, 3 MiB, 97887 MiB, 0 %, 0 %, 21.83 W
2026/04/02 19:30:48.400, 3 MiB, 97887 MiB, 0 %, 0 %, 21.66 W
2026/04/02 19:30:50.401, 3 MiB, 97887 MiB, 0 %, 0 %, 21.85 W
2026/04/02 19:30:52.402, 3 MiB, 97887 MiB, 0 %, 0 %, 22.05 W
2026/04/02 19:30:54.403, 3 MiB, 97887 MiB, 0 %, 0 %, 22.20 W
2026/04/02 19:30:56.404, 3 MiB, 97887 MiB, 0 %, 0 %, 21.93 W
2026/04/02 19:30:58.405, 3 MiB, 97887 MiB, 0 %, 0 %, 22.21 W
2026/04/02 19:31:00.405, 3 MiB, 97887 MiB, 0 %, 0 %, 22.03 W
2026/04/02 19:31:02.406, 3 MiB, 97887 MiB, 0 %, 0 %, 22.12 W
2026/04/02 19:31:04.407, 3 MiB, 97887 MiB, 0 %, 0 %, 22.23 W
2026/04/02 19:31:06.408, 3 MiB, 97887 MiB, 0 %, 0 %, 22.16 W
2026/04/02 19:31:08.408, 3 MiB, 97887 MiB, 0 %, 0 %, 21.43 W
2026/04/02 19:31:10.409, 3 MiB, 97887 MiB, 0 %, 0 %, 21.72 W
2026/04/02 19:31:12.410, 3 MiB, 97887 MiB, 0 %, 0 %, 22.18 W
2026/04/02 19:31:14.411, 3 MiB, 97887 MiB, 0 %, 0 %, 21.99 W
2026/04/02 19:31:16.412, 3 MiB, 97887 MiB, 0 %, 0 %, 22.22 W
2026/04/02 19:31:18.413, 3 MiB, 97887 MiB, 0 %, 0 %, 22.00 W
2026/04/02 19:31:20.414, 3 MiB, 97887 MiB, 0 %, 0 %, 21.75 W
2026/04/02 19:31:22.415, 3 MiB, 97887 MiB, 0 %, 0 %, 21.87 W
2026/04/02 19:31:24.415, 3 MiB, 97887 MiB, 0 %, 0 %, 22.17 W
2026/04/02 19:31:26.416, 3 MiB, 97887 MiB, 0 %, 0 %, 22.23 W
2026/04/02 19:31:28.416, 3 MiB, 97887 MiB, 0 %, 0 %, 22.35 W
2026/04/02 19:31:30.417, 3 MiB, 97887 MiB, 0 %, 0 %, 21.77 W
2026/04/02 19:31:32.418, 3 MiB, 97887 MiB, 0 %, 0 %, 21.90 W
2026/04/02 19:31:34.418, 3 MiB, 97887 MiB, 0 %, 0 %, 22.01 W
2026/04/02 19:31:36.419, 3 MiB, 97887 MiB, 0 %, 0 %, 21.72 W
2026/04/02 19:31:38.419, 3 MiB, 97887 MiB, 0 %, 0 %, 22.00 W
2026/04/02 19:31:40.420, 3 MiB, 97887 MiB, 0 %, 0 %, 21.97 W
2026/04/02 19:31:42.420, 3 MiB, 97887 MiB, 0 %, 0 %, 21.63 W
2026/04/02 19:31:44.421, 3 MiB, 97887 MiB, 0 %, 0 %, 21.48 W
2026/04/02 19:31:46.422, 3 MiB, 97887 MiB, 0 %, 0 %, 21.47 W
2026/04/02 19:31:48.423, 3 MiB, 97887 MiB, 0 %, 0 %, 21.63 W
2026/04/02 19:31:50.424, 3 MiB, 97887 MiB, 0 %, 0 %, 21.70 W
2026/04/02 19:31:52.424, 3 MiB, 97887 MiB, 0 %, 0 %, 21.79 W
2026/04/02 19:31:54.425, 3 MiB, 97887 MiB, 0 %, 0 %, 21.62 W
2026/04/02 19:31:56.426, 3 MiB, 97887 MiB, 0 %, 0 %, 21.54 W
2026/04/02 19:31:58.427, 3 MiB, 97887 MiB, 0 %, 0 %, 21.44 W
2026/04/02 19:32:00.427, 3 MiB, 97887 MiB, 0 %, 0 %, 21.67 W
2026/04/02 19:32:02.428, 3 MiB, 97887 MiB, 0 %, 0 %, 21.42 W
2026/04/02 19:32:04.429, 3 MiB, 97887 MiB, 0 %, 0 %, 21.45 W
2026/04/02 19:32:06.430, 3 MiB, 97887 MiB, 0 %, 0 %, 21.25 W
2026/04/02 19:32:08.430, 3 MiB, 97887 MiB, 0 %, 0 %, 21.06 W
2026/04/02 19:32:10.431, 3 MiB, 97887 MiB, 0 %, 0 %, 21.20 W
2026/04/02 19:32:12.432, 3 MiB, 97887 MiB, 0 %, 0 %, 21.31 W
2026/04/02 19:32:14.433, 3 MiB, 97887 MiB, 0 %, 0 %, 21.25 W
2026/04/02 19:32:16.434, 3 MiB, 97887 MiB, 0 %, 0 %, 21.53 W
2026/04/02 19:32:18.435, 3 MiB, 97887 MiB, 0 %, 0 %, 21.34 W
2026/04/02 19:32:20.436, 3 MiB, 97887 MiB, 0 %, 0 %, 21.23 W
2026/04/02 19:32:22.436, 3 MiB, 97887 MiB, 0 %, 0 %, 21.07 W
2026/04/02 19:32:24.437, 3 MiB, 97887 MiB, 0 %, 0 %, 21.24 W
2026/04/02 19:32:26.438, 3 MiB, 97887 MiB, 0 %, 0 %, 21.48 W
2026/04/02 19:32:28.438, 3 MiB, 97887 MiB, 0 %, 0 %, 21.22 W
2026/04/02 19:32:30.439, 3 MiB, 97887 MiB, 0 %, 0 %, 21.34 W
2026/04/02 19:32:32.440, 3 MiB, 97887 MiB, 0 %, 0 %, 21.66 W
2026/04/02 19:32:34.441, 3 MiB, 97887 MiB, 0 %, 0 %, 21.37 W
2026/04/02 19:32:36.442, 3 MiB, 97887 MiB, 0 %, 0 %, 21.36 W
2026/04/02 19:32:38.442, 3 MiB, 97887 MiB, 0 %, 0 %, 21.25 W
2026/04/02 19:32:40.443, 3 MiB, 97887 MiB, 0 %, 0 %, 21.42 W
2026/04/02 19:32:42.444, 3 MiB, 97887 MiB, 0 %, 0 %, 21.58 W
2026/04/02 19:32:44.445, 3 MiB, 97887 MiB, 0 %, 0 %, 21.59 W
2026/04/02 19:32:46.446, 3 MiB, 97887 MiB, 0 %, 0 %, 21.59 W
2026/04/02 19:32:48.446, 3 MiB, 97887 MiB, 0 %, 0 %, 21.63 W
2026/04/02 19:32:50.446, 3 MiB, 97887 MiB, 0 %, 0 %, 21.80 W
2026/04/02 19:32:52.447, 3 MiB, 97887 MiB, 0 %, 0 %, 21.83 W
2026/04/02 19:32:54.448, 3 MiB, 97887 MiB, 0 %, 0 %, 21.75 W
2026/04/02 19:32:56.448, 3 MiB, 97887 MiB, 0 %, 0 %, 21.59 W
2026/04/02 19:32:58.449, 3 MiB, 97887 MiB, 0 %, 0 %, 22.04 W
2026/04/02 19:33:00.449, 3 MiB, 97887 MiB, 0 %, 0 %, 21.91 W
2026/04/02 19:33:02.450, 3 MiB, 97887 MiB, 0 %, 0 %, 21.66 W
2026/04/02 19:33:04.451, 3 MiB, 97887 MiB, 0 %, 0 %, 21.53 W
2026/04/02 19:33:06.452, 3 MiB, 97887 MiB, 0 %, 0 %, 21.58 W
2026/04/02 19:33:08.452, 3 MiB, 97887 MiB, 0 %, 0 %, 21.73 W
2026/04/02 19:33:10.453, 3 MiB, 97887 MiB, 0 %, 0 %, 21.65 W
2026/04/02 19:33:12.454, 3 MiB, 97887 MiB, 0 %, 0 %, 21.82 W
2026/04/02 19:33:14.455, 3 MiB, 97887 MiB, 0 %, 0 %, 21.83 W
2026/04/02 19:33:16.456, 3 MiB, 97887 MiB, 0 %, 0 %, 21.71 W
2026/04/02 19:33:18.456, 3 MiB, 97887 MiB, 0 %, 0 %, 21.64 W
2026/04/02 19:33:20.457, 3 MiB, 97887 MiB, 0 %, 0 %, 21.74 W
2026/04/02 19:33:22.458, 3 MiB, 97887 MiB, 0 %, 0 %, 21.74 W
2026/04/02 19:33:24.459, 3 MiB, 97887 MiB, 0 %, 0 %, 21.94 W
2026/04/02 19:33:26.460, 3 MiB, 97887 MiB, 0 %, 0 %, 21.51 W
2026/04/02 19:33:28.460, 3 MiB, 97887 MiB, 0 %, 0 %, 21.84 W
2026/04/02 19:33:30.461, 3 MiB, 97887 MiB, 0 %, 0 %, 21.89 W
2026/04/02 19:33:32.462, 3 MiB, 97887 MiB, 0 %, 0 %, 21.96 W
2026/04/02 19:33:34.463, 3 MiB, 97887 MiB, 0 %, 0 %, 22.08 W
2026/04/02 19:33:36.463, 3 MiB, 97887 MiB, 0 %, 0 %, 22.05 W
2026/04/02 19:33:38.464, 3 MiB, 97887 MiB, 0 %, 0 %, 22.01 W
2026/04/02 19:33:40.465, 3 MiB, 97887 MiB, 0 %, 0 %, 22.06 W
2026/04/02 19:33:42.466, 3 MiB, 97887 MiB, 0 %, 0 %, 21.98 W
2026/04/02 19:33:44.466, 3 MiB, 97887 MiB, 0 %, 0 %, 21.91 W
2026/04/02 19:33:46.467, 3 MiB, 97887 MiB, 0 %, 0 %, 21.87 W
2026/04/02 19:33:48.468, 3 MiB, 97887 MiB, 0 %, 0 %, 21.91 W
2026/04/02 19:33:50.469, 3 MiB, 97887 MiB, 0 %, 0 %, 22.15 W
2026/04/02 19:33:52.470, 3 MiB, 97887 MiB, 0 %, 0 %, 22.11 W
2026/04/02 19:33:54.470, 3 MiB, 97887 MiB, 0 %, 0 %, 22.40 W
2026/04/02 19:33:56.471, 3 MiB, 97887 MiB, 0 %, 0 %, 21.91 W
2026/04/02 19:33:58.472, 3 MiB, 97887 MiB, 0 %, 0 %, 22.15 W
2026/04/02 19:34:00.473, 3 MiB, 97887 MiB, 0 %, 0 %, 21.80 W
2026/04/02 19:34:02.474, 3 MiB, 97887 MiB, 0 %, 0 %, 21.70 W
2026/04/02 19:34:04.475, 3 MiB, 97887 MiB, 0 %, 0 %, 22.03 W
2026/04/02 19:34:06.476, 3 MiB, 97887 MiB, 0 %, 0 %, 21.72 W
2026/04/02 19:34:08.477, 3 MiB, 97887 MiB, 0 %, 0 %, 22.00 W
2026/04/02 19:34:10.477, 3 MiB, 97887 MiB, 0 %, 0 %, 22.11 W
2026/04/02 19:34:12.478, 3 MiB, 97887 MiB, 0 %, 0 %, 21.53 W
2026/04/02 19:34:14.479, 3 MiB, 97887 MiB, 0 %, 0 %, 21.70 W
2026/04/02 19:34:16.480, 3 MiB, 97887 MiB, 0 %, 0 %, 21.50 W
2026/04/02 19:34:18.481, 3 MiB, 97887 MiB, 0 %, 0 %, 22.14 W
2026/04/02 19:34:20.482, 3 MiB, 97887 MiB, 0 %, 0 %, 21.32 W
2026/04/02 19:34:22.482, 3 MiB, 97887 MiB, 0 %, 0 %, 21.51 W
2026/04/02 19:34:24.483, 3 MiB, 97887 MiB, 0 %, 0 %, 21.61 W
2026/04/02 19:34:26.484, 3 MiB, 97887 MiB, 0 %, 0 %, 21.70 W
2026/04/02 19:34:28.485, 3 MiB, 97887 MiB, 0 %, 0 %, 21.79 W
2026/04/02 19:34:30.486, 3 MiB, 97887 MiB, 0 %, 0 %, 21.83 W
2026/04/02 19:34:32.487, 3 MiB, 97887 MiB, 0 %, 0 %, 22.03 W
2026/04/02 19:34:34.487, 3 MiB, 97887 MiB, 0 %, 0 %, 22.08 W
2026/04/02 19:34:36.488, 3 MiB, 97887 MiB, 0 %, 0 %, 22.29 W
2026/04/02 19:34:38.489, 3 MiB, 97887 MiB, 0 %, 0 %, 22.10 W
2026/04/02 19:34:40.490, 3 MiB, 97887 MiB, 0 %, 0 %, 22.31 W
2026/04/02 19:34:42.491, 3 MiB, 97887 MiB, 0 %, 0 %, 22.21 W
2026/04/02 19:34:44.491, 3 MiB, 97887 MiB, 0 %, 0 %, 22.32 W
2026/04/02 19:34:46.492, 3 MiB, 97887 MiB, 0 %, 0 %, 22.29 W
2026/04/02 19:34:48.493, 3 MiB, 97887 MiB, 0 %, 0 %, 22.50 W
2026/04/02 19:34:50.494, 3 MiB, 97887 MiB, 0 %, 0 %, 22.46 W
2026/04/02 19:34:52.495, 3 MiB, 97887 MiB, 0 %, 0 %, 22.60 W
2026/04/02 19:34:54.495, 3 MiB, 97887 MiB, 0 %, 0 %, 22.21 W
2026/04/02 19:34:56.496, 3 MiB, 97887 MiB, 0 %, 0 %, 21.62 W
2026/04/02 19:34:58.497, 3 MiB, 97887 MiB, 0 %, 0 %, 21.65 W
2026/04/02 19:35:00.498, 3 MiB, 97887 MiB, 0 %, 0 %, 21.98 W
2026/04/02 19:35:02.499, 3 MiB, 97887 MiB, 0 %, 0 %, 21.93 W
2026/04/02 19:35:04.500, 3 MiB, 97887 MiB, 0 %, 0 %, 21.84 W
2026/04/02 19:35:06.500, 3 MiB, 97887 MiB, 0 %, 0 %, 22.18 W
2026/04/02 19:35:08.501, 3 MiB, 97887 MiB, 0 %, 0 %, 22.29 W
2026/04/02 19:35:10.502, 3 MiB, 97887 MiB, 0 %, 0 %, 22.23 W
2026/04/02 19:35:12.503, 3 MiB, 97887 MiB, 0 %, 0 %, 22.07 W
2026/04/02 19:35:14.504, 3 MiB, 97887 MiB, 0 %, 0 %, 22.17 W
2026/04/02 19:35:16.504, 3 MiB, 97887 MiB, 0 %, 0 %, 22.13 W
2026/04/02 19:35:18.505, 3 MiB, 97887 MiB, 0 %, 0 %, 22.33 W
2026/04/02 19:35:20.506, 3 MiB, 97887 MiB, 0 %, 0 %, 22.07 W
2026/04/02 19:35:22.507, 3 MiB, 97887 MiB, 0 %, 0 %, 21.87 W
2026/04/02 19:35:24.507, 3 MiB, 97887 MiB, 0 %, 0 %, 22.17 W
2026/04/02 19:35:26.508, 3 MiB, 97887 MiB, 0 %, 0 %, 22.01 W
2026/04/02 19:35:28.509, 3 MiB, 97887 MiB, 0 %, 0 %, 22.42 W
2026/04/02 19:35:30.510, 3 MiB, 97887 MiB, 0 %, 0 %, 22.31 W
